Training for 378151 steps ...
    149/378151: episode: 1, duration: 0.668s, episode steps: 149, steps per second: 223, episode reward: 26.741, mean reward:  0.179 [-0.005,  0.304], mean action: 15.960 [0.000, 31.000],  loss: --, mae: --, mean_q: --
  40815/378151: episode: 194, duration: 0.501s, episode steps:  48, steps per second:  96, episode reward:  7.698, mean reward:  0.160 [-0.005,  0.303], mean action: 14.979 [0.000, 31.000],  loss: 69.468414, mae: 169.003952, mean_q: 181.017212
  41082/378151: episode: 195, duration: 2.620s, episode steps: 267, steps per second: 102, episode reward: 113.901, mean reward:  0.427 [ 0.017,  0.487], mean action: 14.753 [0.000, 31.000],  loss: 55.036274, mae: 168.861343, mean_q: 180.842361
  41349/378151: episode: 196, duration: 2.659s, episode steps: 267, steps per second: 100, episode reward: 80.966, mean reward:  0.303 [ 0.087,  0.450], mean action: 13.607 [0.000, 31.000],  loss: 82.736221, mae: 168.643982, mean_q: 180.754959
  41427/378151: episode: 197, duration: 0.743s, episode steps:  78, steps per second: 105, episode reward: 23.556, mean reward:  0.302 [-0.005,  0.410], mean action: 15.333 [0.000, 31.000],  loss: 63.643047, mae: 168.223114, mean_q: 180.280884
  41694/378151: episode: 198, duration: 2.679s, episode steps: 267, steps per second: 100, episode reward: 150.061, mean reward:  0.562 [ 0.087,  0.650], mean action: 16.640 [0.000, 31.000],  loss: 57.687450, mae: 169.017761, mean_q: 181.166168
  41961/378151: episode: 199, duration: 2.678s, episode steps: 267, steps per second: 100, episode reward: 98.297, mean reward:  0.368 [ 0.017,  0.436], mean action: 13.397 [0.000, 31.000],  loss: 72.170105, mae: 170.153290, mean_q: 182.249863
  42228/378151: episode: 200, duration: 2.674s, episode steps: 267, steps per second: 100, episode reward: 101.515, mean reward:  0.380 [-0.005,  0.418], mean action: 14.022 [0.000, 31.000],  loss: 70.750755, mae: 170.269577, mean_q: 182.548523
  42495/378151: episode: 201, duration: 2.691s, episode steps: 267, steps per second:  99, episode reward: 101.969, mean reward:  0.382 [-0.005,  0.457], mean action: 12.307 [0.000, 31.000],  loss: 51.773365, mae: 171.405136, mean_q: 183.259064
  42602/378151: episode: 202, duration: 1.028s, episode steps: 107, steps per second: 104, episode reward: 29.592, mean reward:  0.277 [ 0.087,  0.473], mean action: 18.019 [0.000, 31.000],  loss: 113.512077, mae: 171.370789, mean_q: 183.926361
  42869/378151: episode: 203, duration: 2.692s, episode steps: 267, steps per second:  99, episode reward: 97.664, mean reward:  0.366 [ 0.137,  0.413], mean action: 14.045 [0.000, 31.000],  loss: 89.138298, mae: 171.616409, mean_q: 183.905197
  43136/378151: episode: 204, duration: 2.667s, episode steps: 267, steps per second: 100, episode reward: 104.080, mean reward:  0.390 [ 0.087,  0.466], mean action: 15.569 [0.000, 31.000],  loss: 81.735649, mae: 172.431290, mean_q: 184.862411
  43403/378151: episode: 205, duration: 2.622s, episode steps: 267, steps per second: 102, episode reward: 121.316, mean reward:  0.454 [ 0.137,  0.492], mean action: 15.090 [0.000, 31.000],  loss: 56.913296, mae: 172.801361, mean_q: 185.132019
  43672/378151: episode: 206, duration: 2.688s, episode steps: 269, steps per second: 100, episode reward: 93.877, mean reward:  0.349 [-0.005,  0.463], mean action: 15.283 [0.000, 31.000],  loss: 46.746742, mae: 174.712891, mean_q: 187.057480
  43761/378151: episode: 207, duration: 0.877s, episode steps:  89, steps per second: 101, episode reward: 36.119, mean reward:  0.406 [-0.005,  0.482], mean action: 13.944 [0.000, 31.000],  loss: 72.826729, mae: 174.178314, mean_q: 186.754959
  44028/378151: episode: 208, duration: 2.647s, episode steps: 267, steps per second: 101, episode reward: 145.261, mean reward:  0.544 [ 0.137,  0.650], mean action: 16.056 [0.000, 31.000],  loss: 86.758308, mae: 174.815811, mean_q: 187.232040
  44295/378151: episode: 209, duration: 2.651s, episode steps: 267, steps per second: 101, episode reward: 105.982, mean reward:  0.397 [ 0.087,  0.453], mean action: 11.150 [0.000, 31.000],  loss: 55.970135, mae: 175.873581, mean_q: 188.245056
  44562/378151: episode: 210, duration: 2.652s, episode steps: 267, steps per second: 101, episode reward: 110.235, mean reward:  0.413 [ 0.116,  0.457], mean action: 14.787 [0.000, 31.000],  loss: 64.705856, mae: 176.481979, mean_q: 188.989349
  44829/378151: episode: 211, duration: 2.680s, episode steps: 267, steps per second: 100, episode reward: 105.068, mean reward:  0.394 [ 0.087,  0.441], mean action: 11.652 [0.000, 31.000],  loss: 74.578094, mae: 176.552368, mean_q: 188.951370
  45096/378151: episode: 212, duration: 2.606s, episode steps: 267, steps per second: 102, episode reward: 96.594, mean reward:  0.362 [ 0.087,  0.486], mean action: 14.981 [0.000, 31.000],  loss: 58.855591, mae: 177.811172, mean_q: 190.140121
  45363/378151: episode: 213, duration: 2.664s, episode steps: 267, steps per second: 100, episode reward: 148.110, mean reward:  0.555 [ 0.116,  0.651], mean action: 15.187 [0.000, 31.000],  loss: 63.981316, mae: 178.643875, mean_q: 191.354828
  45630/378151: episode: 214, duration: 2.617s, episode steps: 267, steps per second: 102, episode reward: 153.123, mean reward:  0.573 [-0.005,  0.652], mean action: 14.637 [0.000, 31.000],  loss: 76.059120, mae: 179.012070, mean_q: 191.485016
  45723/378151: episode: 215, duration: 0.962s, episode steps:  93, steps per second:  97, episode reward: 34.201, mean reward:  0.368 [-0.005,  0.417], mean action: 15.699 [1.000, 31.000],  loss: 67.301025, mae: 179.348328, mean_q: 191.730240
  45990/378151: episode: 216, duration: 2.604s, episode steps: 267, steps per second: 103, episode reward: 112.967, mean reward:  0.423 [ 0.137,  0.456], mean action: 11.449 [0.000, 31.000],  loss: 83.363968, mae: 179.539627, mean_q: 192.125244
  46259/378151: episode: 217, duration: 2.717s, episode steps: 269, steps per second:  99, episode reward: 111.112, mean reward:  0.413 [ 0.087,  0.451], mean action: 14.896 [0.000, 31.000],  loss: 53.291668, mae: 180.172684, mean_q: 192.593475
  46526/378151: episode: 218, duration: 2.628s, episode steps: 267, steps per second: 102, episode reward: 139.803, mean reward:  0.524 [-0.005,  0.651], mean action: 14.985 [0.000, 31.000],  loss: 48.305187, mae: 180.864014, mean_q: 193.454819
  46793/378151: episode: 219, duration: 2.725s, episode steps: 267, steps per second:  98, episode reward: 117.114, mean reward:  0.439 [ 0.017,  0.486], mean action: 16.689 [0.000, 31.000],  loss: 74.569511, mae: 181.392151, mean_q: 194.234772
  47060/378151: episode: 220, duration: 2.657s, episode steps: 267, steps per second: 100, episode reward: 109.130, mean reward:  0.409 [-0.005,  0.467], mean action: 14.464 [0.000, 31.000],  loss: 70.255836, mae: 181.075516, mean_q: 193.725449
  47327/378151: episode: 221, duration: 2.642s, episode steps: 267, steps per second: 101, episode reward: 102.101, mean reward:  0.382 [ 0.087,  0.482], mean action: 15.386 [0.000, 31.000],  loss: 88.561142, mae: 181.203308, mean_q: 194.174683
  47594/378151: episode: 222, duration: 2.676s, episode steps: 267, steps per second: 100, episode reward: 144.345, mean reward:  0.541 [-0.005,  0.650], mean action: 12.659 [0.000, 31.000],  loss: 62.972672, mae: 182.198105, mean_q: 194.901672
  47861/378151: episode: 223, duration: 2.663s, episode steps: 267, steps per second: 100, episode reward: 115.345, mean reward:  0.432 [ 0.133,  0.484], mean action: 14.745 [0.000, 31.000],  loss: 68.049637, mae: 182.495468, mean_q: 195.159943
  48128/378151: episode: 224, duration: 2.669s, episode steps: 267, steps per second: 100, episode reward: 151.060, mean reward:  0.566 [ 0.017,  0.646], mean action: 17.131 [0.000, 31.000],  loss: 71.419243, mae: 181.851486, mean_q: 194.782043
  48395/378151: episode: 225, duration: 2.656s, episode steps: 267, steps per second: 101, episode reward: 66.082, mean reward:  0.247 [-0.005,  0.478], mean action: 17.438 [0.000, 31.000],  loss: 83.682617, mae: 182.235535, mean_q: 195.206604
  48662/378151: episode: 226, duration: 2.693s, episode steps: 267, steps per second:  99, episode reward: 115.926, mean reward:  0.434 [ 0.102,  0.475], mean action: 14.813 [0.000, 31.000],  loss: 59.920506, mae: 183.296021, mean_q: 196.309753
  48929/378151: episode: 227, duration: 2.695s, episode steps: 267, steps per second:  99, episode reward: 91.190, mean reward:  0.342 [-0.005,  0.587], mean action: 13.558 [0.000, 31.000],  loss: 79.167618, mae: 183.764694, mean_q: 196.629364
  49196/378151: episode: 228, duration: 2.629s, episode steps: 267, steps per second: 102, episode reward: 83.878, mean reward:  0.314 [ 0.087,  0.320], mean action: 14.813 [2.000, 30.000],  loss: 91.924202, mae: 184.002686, mean_q: 197.139740
  49463/378151: episode: 229, duration: 2.692s, episode steps: 267, steps per second:  99, episode reward: 95.572, mean reward:  0.358 [-0.005,  0.490], mean action: 17.157 [0.000, 31.000],  loss: 73.757393, mae: 183.583923, mean_q: 196.436264
  49730/378151: episode: 230, duration: 2.645s, episode steps: 267, steps per second: 101, episode reward: 84.232, mean reward:  0.315 [-0.005,  0.404], mean action: 15.970 [0.000, 31.000],  loss: 67.035378, mae: 183.600388, mean_q: 196.693054
  49997/378151: episode: 231, duration: 2.673s, episode steps: 267, steps per second: 100, episode reward: 116.144, mean reward:  0.435 [-0.005,  0.485], mean action: 13.303 [0.000, 31.000],  loss: 61.368752, mae: 184.101562, mean_q: 197.086670
  50174/378151: episode: 232, duration: 1.779s, episode steps: 177, steps per second:  99, episode reward: 89.777, mean reward:  0.507 [-0.005,  0.647], mean action: 16.209 [0.000, 31.000],  loss: 90.940491, mae: 183.991028, mean_q: 197.249451
  50441/378151: episode: 233, duration: 2.646s, episode steps: 267, steps per second: 101, episode reward: 147.672, mean reward:  0.553 [ 0.137,  0.650], mean action: 14.974 [0.000, 31.000],  loss: 84.168083, mae: 183.456924, mean_q: 196.368469
  50551/378151: episode: 234, duration: 1.115s, episode steps: 110, steps per second:  99, episode reward: 52.007, mean reward:  0.473 [ 0.137,  0.641], mean action: 13.564 [0.000, 31.000],  loss: 43.674835, mae: 183.644058, mean_q: 196.431976
  50818/378151: episode: 235, duration: 2.719s, episode steps: 267, steps per second:  98, episode reward: 78.791, mean reward:  0.295 [ 0.087,  0.308], mean action: 8.622 [0.000, 30.000],  loss: 65.992523, mae: 183.890121, mean_q: 196.967560
  51024/378151: episode: 236, duration: 2.031s, episode steps: 206, steps per second: 101, episode reward: 101.957, mean reward:  0.495 [ 0.017,  0.649], mean action: 12.636 [0.000, 31.000],  loss: 83.674034, mae: 183.578384, mean_q: 196.769867
  51291/378151: episode: 237, duration: 2.692s, episode steps: 267, steps per second:  99, episode reward: 112.834, mean reward:  0.423 [ 0.087,  0.460], mean action: 14.843 [0.000, 31.000],  loss: 90.020340, mae: 183.633728, mean_q: 196.917404
  51558/378151: episode: 238, duration: 2.707s, episode steps: 267, steps per second:  99, episode reward: 107.841, mean reward:  0.404 [-0.005,  0.478], mean action: 14.667 [0.000, 31.000],  loss: 65.269470, mae: 183.707687, mean_q: 196.688385
  51825/378151: episode: 239, duration: 2.818s, episode steps: 267, steps per second:  95, episode reward: 122.347, mean reward:  0.458 [ 0.133,  0.489], mean action: 14.094 [0.000, 31.000],  loss: 82.765846, mae: 183.841583, mean_q: 196.990509
  52092/378151: episode: 240, duration: 2.631s, episode steps: 267, steps per second: 101, episode reward: 103.479, mean reward:  0.388 [ 0.116,  0.453], mean action: 15.820 [0.000, 31.000],  loss: 67.070366, mae: 184.303085, mean_q: 197.485428
  52359/378151: episode: 241, duration: 2.696s, episode steps: 267, steps per second:  99, episode reward: 102.598, mean reward:  0.384 [-0.005,  0.452], mean action: 14.637 [0.000, 31.000],  loss: 80.068329, mae: 184.268021, mean_q: 197.685913
  52626/378151: episode: 242, duration: 2.637s, episode steps: 267, steps per second: 101, episode reward: 103.690, mean reward:  0.388 [-0.005,  0.481], mean action: 14.206 [0.000, 31.000],  loss: 78.146797, mae: 184.548370, mean_q: 197.825119
  52893/378151: episode: 243, duration: 2.698s, episode steps: 267, steps per second:  99, episode reward: 84.307, mean reward:  0.316 [-0.005,  0.428], mean action: 15.060 [0.000, 31.000],  loss: 97.397820, mae: 184.361420, mean_q: 197.548721
  53120/378151: episode: 244, duration: 2.260s, episode steps: 227, steps per second: 100, episode reward: 91.293, mean reward:  0.402 [-0.005,  0.491], mean action: 16.546 [1.000, 31.000],  loss: 86.409454, mae: 184.577316, mean_q: 197.930145
  53387/378151: episode: 245, duration: 2.742s, episode steps: 267, steps per second:  97, episode reward: 76.963, mean reward:  0.288 [-0.005,  0.351], mean action: 16.524 [0.000, 31.000],  loss: 71.062996, mae: 184.860840, mean_q: 198.186646
  53654/378151: episode: 246, duration: 2.654s, episode steps: 267, steps per second: 101, episode reward: 109.301, mean reward:  0.409 [ 0.087,  0.494], mean action: 15.936 [0.000, 31.000],  loss: 62.956856, mae: 185.580383, mean_q: 199.123978
  53695/378151: episode: 247, duration: 0.464s, episode steps:  41, steps per second:  88, episode reward: 15.268, mean reward:  0.372 [ 0.137,  0.471], mean action: 14.732 [0.000, 30.000],  loss: 57.031506, mae: 186.155197, mean_q: 199.441910
  53962/378151: episode: 248, duration: 2.652s, episode steps: 267, steps per second: 101, episode reward: 114.448, mean reward:  0.429 [ 0.087,  0.486], mean action: 15.884 [0.000, 31.000],  loss: 62.957367, mae: 185.834564, mean_q: 199.217834
  54229/378151: episode: 249, duration: 2.749s, episode steps: 267, steps per second:  97, episode reward: 111.726, mean reward:  0.418 [ 0.087,  0.484], mean action: 15.154 [0.000, 31.000],  loss: 64.343513, mae: 186.157944, mean_q: 199.473358
  54259/378151: episode: 250, duration: 0.309s, episode steps:  30, steps per second:  97, episode reward:  5.751, mean reward:  0.192 [ 0.051,  0.305], mean action: 16.867 [0.000, 31.000],  loss: 97.642647, mae: 185.730865, mean_q: 199.166733
  54526/378151: episode: 251, duration: 2.613s, episode steps: 267, steps per second: 102, episode reward: 87.044, mean reward:  0.326 [ 0.064,  0.478], mean action: 17.865 [0.000, 31.000],  loss: 63.457516, mae: 186.415787, mean_q: 199.695541
  54793/378151: episode: 252, duration: 2.694s, episode steps: 267, steps per second:  99, episode reward: 99.958, mean reward:  0.374 [-0.005,  0.481], mean action: 16.974 [0.000, 31.000],  loss: 74.228622, mae: 186.568710, mean_q: 199.805923
  55060/378151: episode: 253, duration: 2.724s, episode steps: 267, steps per second:  98, episode reward: 97.369, mean reward:  0.365 [-0.005,  0.484], mean action: 18.176 [0.000, 31.000],  loss: 78.743477, mae: 186.802811, mean_q: 200.487305
  55327/378151: episode: 254, duration: 2.702s, episode steps: 267, steps per second:  99, episode reward: 67.030, mean reward:  0.251 [-0.005,  0.392], mean action: 15.442 [0.000, 31.000],  loss: 77.258522, mae: 187.153702, mean_q: 200.530167
  55594/378151: episode: 255, duration: 2.722s, episode steps: 267, steps per second:  98, episode reward: 100.984, mean reward:  0.378 [-0.005,  0.460], mean action: 13.315 [0.000, 31.000],  loss: 90.706589, mae: 187.132721, mean_q: 200.562683
  55863/378151: episode: 256, duration: 2.689s, episode steps: 269, steps per second: 100, episode reward: 146.875, mean reward:  0.546 [-0.005,  0.653], mean action: 16.926 [0.000, 31.000],  loss: 100.603439, mae: 186.462433, mean_q: 199.953415
  56133/378151: episode: 257, duration: 2.724s, episode steps: 270, steps per second:  99, episode reward: 104.368, mean reward:  0.387 [ 0.012,  0.446], mean action: 14.096 [0.000, 31.000],  loss: 73.684898, mae: 186.745193, mean_q: 200.138626
  56179/378151: episode: 258, duration: 0.459s, episode steps:  46, steps per second: 100, episode reward: 15.101, mean reward:  0.328 [ 0.087,  0.471], mean action: 17.457 [2.000, 31.000],  loss: 100.740364, mae: 186.911179, mean_q: 200.561539
  56446/378151: episode: 259, duration: 2.690s, episode steps: 267, steps per second:  99, episode reward: 118.309, mean reward:  0.443 [-0.005,  0.638], mean action: 15.659 [0.000, 31.000],  loss: 69.057114, mae: 187.109253, mean_q: 200.516830
  56713/378151: episode: 260, duration: 2.667s, episode steps: 267, steps per second: 100, episode reward: 93.603, mean reward:  0.351 [-0.005,  0.481], mean action: 15.839 [0.000, 31.000],  loss: 89.170441, mae: 186.587051, mean_q: 200.355927
  56980/378151: episode: 261, duration: 2.699s, episode steps: 267, steps per second:  99, episode reward: 113.665, mean reward:  0.426 [ 0.133,  0.475], mean action: 14.337 [0.000, 31.000],  loss: 81.663727, mae: 187.339279, mean_q: 201.191498
  57247/378151: episode: 262, duration: 2.674s, episode steps: 267, steps per second: 100, episode reward: 151.126, mean reward:  0.566 [ 0.137,  0.639], mean action: 14.689 [0.000, 31.000],  loss: 83.216553, mae: 187.591736, mean_q: 201.320633
  57514/378151: episode: 263, duration: 2.715s, episode steps: 267, steps per second:  98, episode reward: 139.247, mean reward:  0.522 [-0.005,  0.648], mean action: 14.936 [0.000, 31.000],  loss: 87.553268, mae: 187.591827, mean_q: 201.140564
  57573/378151: episode: 264, duration: 0.594s, episode steps:  59, steps per second:  99, episode reward: 23.297, mean reward:  0.395 [ 0.087,  0.483], mean action: 17.119 [0.000, 31.000],  loss: 106.240356, mae: 187.077332, mean_q: 201.396637
  57604/378151: episode: 265, duration: 0.360s, episode steps:  31, steps per second:  86, episode reward:  8.167, mean reward:  0.263 [ 0.137,  0.303], mean action: 7.903 [0.000, 26.000],  loss: 86.074295, mae: 187.093231, mean_q: 200.668503
  57871/378151: episode: 266, duration: 2.673s, episode steps: 267, steps per second: 100, episode reward: 133.994, mean reward:  0.502 [-0.005,  0.651], mean action: 15.206 [0.000, 31.000],  loss: 74.457367, mae: 187.159424, mean_q: 200.895859
  58138/378151: episode: 267, duration: 2.726s, episode steps: 267, steps per second:  98, episode reward: 110.045, mean reward:  0.412 [-0.005,  0.477], mean action: 13.345 [0.000, 31.000],  loss: 78.157761, mae: 187.635681, mean_q: 201.301788
  58405/378151: episode: 268, duration: 2.673s, episode steps: 267, steps per second: 100, episode reward: 119.299, mean reward:  0.447 [ 0.087,  0.488], mean action: 15.584 [0.000, 31.000],  loss: 88.171318, mae: 187.681747, mean_q: 201.345993
  58672/378151: episode: 269, duration: 2.756s, episode steps: 267, steps per second:  97, episode reward: 149.055, mean reward:  0.558 [-0.005,  0.649], mean action: 16.790 [0.000, 31.000],  loss: 85.596794, mae: 187.537537, mean_q: 201.150375
  58939/378151: episode: 270, duration: 2.674s, episode steps: 267, steps per second: 100, episode reward: 110.180, mean reward:  0.413 [ 0.017,  0.456], mean action: 14.337 [0.000, 31.000],  loss: 65.668495, mae: 188.191193, mean_q: 201.794495
  59206/378151: episode: 271, duration: 2.734s, episode steps: 267, steps per second:  98, episode reward: 134.918, mean reward:  0.505 [-0.005,  0.654], mean action: 14.397 [0.000, 31.000],  loss: 86.352074, mae: 188.348694, mean_q: 202.161209
  59475/378151: episode: 272, duration: 2.730s, episode steps: 269, steps per second:  99, episode reward: 117.687, mean reward:  0.437 [ 0.087,  0.491], mean action: 13.212 [0.000, 31.000],  loss: 81.645645, mae: 188.848984, mean_q: 202.568817
  59742/378151: episode: 273, duration: 2.681s, episode steps: 267, steps per second: 100, episode reward: 114.705, mean reward:  0.430 [ 0.137,  0.490], mean action: 15.816 [0.000, 31.000],  loss: 80.247643, mae: 188.708374, mean_q: 202.451736
  60009/378151: episode: 274, duration: 2.713s, episode steps: 267, steps per second:  98, episode reward: 147.052, mean reward:  0.551 [ 0.087,  0.652], mean action: 16.446 [0.000, 31.000],  loss: 76.668762, mae: 189.027985, mean_q: 202.606506
  60276/378151: episode: 275, duration: 2.664s, episode steps: 267, steps per second: 100, episode reward: 106.752, mean reward:  0.400 [ 0.087,  0.488], mean action: 14.296 [0.000, 31.000],  loss: 70.384827, mae: 188.432053, mean_q: 201.787811
  60472/378151: episode: 276, duration: 1.967s, episode steps: 196, steps per second: 100, episode reward: 72.946, mean reward:  0.372 [-0.005,  0.495], mean action: 16.087 [0.000, 31.000],  loss: 58.297756, mae: 188.946426, mean_q: 202.572418
  60501/378151: episode: 277, duration: 0.347s, episode steps:  29, steps per second:  84, episode reward:  5.481, mean reward:  0.189 [ 0.087,  0.303], mean action: 17.793 [1.000, 30.000],  loss: 92.421982, mae: 189.337570, mean_q: 202.770355
  60768/378151: episode: 278, duration: 2.701s, episode steps: 267, steps per second:  99, episode reward: 140.177, mean reward:  0.525 [-0.005,  0.650], mean action: 15.599 [0.000, 31.000],  loss: 104.304779, mae: 188.676086, mean_q: 202.443085
  61035/378151: episode: 279, duration: 2.728s, episode steps: 267, steps per second:  98, episode reward: 156.180, mean reward:  0.585 [ 0.133,  0.652], mean action: 15.828 [0.000, 31.000],  loss: 55.945621, mae: 190.185181, mean_q: 203.668610
  61302/378151: episode: 280, duration: 2.712s, episode steps: 267, steps per second:  98, episode reward: 100.255, mean reward:  0.375 [-0.005,  0.454], mean action: 15.281 [0.000, 31.000],  loss: 90.816376, mae: 189.915909, mean_q: 203.308563
  61569/378151: episode: 281, duration: 2.739s, episode steps: 267, steps per second:  97, episode reward: 113.967, mean reward:  0.427 [ 0.087,  0.478], mean action: 16.060 [0.000, 31.000],  loss: 82.452858, mae: 189.415344, mean_q: 203.106125
  61836/378151: episode: 282, duration: 2.721s, episode steps: 267, steps per second:  98, episode reward: 89.981, mean reward:  0.337 [-0.005,  0.460], mean action: 15.899 [0.000, 31.000],  loss: 73.117981, mae: 189.597549, mean_q: 203.377869
  61858/378151: episode: 283, duration: 0.277s, episode steps:  22, steps per second:  79, episode reward:  4.910, mean reward:  0.223 [ 0.087,  0.301], mean action: 14.273 [0.000, 30.000],  loss: 101.852654, mae: 190.099869, mean_q: 203.979309
  62125/378151: episode: 284, duration: 2.696s, episode steps: 267, steps per second:  99, episode reward: 113.703, mean reward:  0.426 [ 0.087,  0.458], mean action: 13.543 [0.000, 31.000],  loss: 73.123360, mae: 189.925613, mean_q: 203.623764
  62136/378151: episode: 285, duration: 0.120s, episode steps:  11, steps per second:  92, episode reward:  2.346, mean reward:  0.213 [ 0.116,  0.304], mean action: 15.636 [1.000, 30.000],  loss: 235.396194, mae: 186.522156, mean_q: 199.871536
  62403/378151: episode: 286, duration: 2.765s, episode steps: 267, steps per second:  97, episode reward: 139.430, mean reward:  0.522 [ 0.098,  0.641], mean action: 17.146 [0.000, 31.000],  loss: 85.680107, mae: 189.855301, mean_q: 203.854111
  62616/378151: episode: 287, duration: 2.174s, episode steps: 213, steps per second:  98, episode reward: 92.294, mean reward:  0.433 [ 0.116,  0.565], mean action: 16.216 [0.000, 31.000],  loss: 76.818710, mae: 190.268707, mean_q: 203.980713
  62883/378151: episode: 288, duration: 2.739s, episode steps: 267, steps per second:  97, episode reward: 104.967, mean reward:  0.393 [-0.005,  0.649], mean action: 15.551 [0.000, 31.000],  loss: 83.384888, mae: 190.623505, mean_q: 204.440781
  63150/378151: episode: 289, duration: 2.693s, episode steps: 267, steps per second:  99, episode reward: 95.223, mean reward:  0.357 [-0.005,  0.433], mean action: 12.086 [0.000, 31.000],  loss: 91.903969, mae: 190.222290, mean_q: 204.047165
  63417/378151: episode: 290, duration: 2.743s, episode steps: 267, steps per second:  97, episode reward: 109.626, mean reward:  0.411 [ 0.087,  0.461], mean action: 12.708 [0.000, 31.000],  loss: 75.843605, mae: 190.305603, mean_q: 204.119324
  63625/378151: episode: 291, duration: 2.152s, episode steps: 208, steps per second:  97, episode reward: 49.050, mean reward:  0.236 [-0.005,  0.358], mean action: 13.250 [0.000, 31.000],  loss: 86.404083, mae: 190.233978, mean_q: 204.110107
  63659/378151: episode: 292, duration: 0.348s, episode steps:  34, steps per second:  98, episode reward: 10.480, mean reward:  0.308 [ 0.087,  0.472], mean action: 15.500 [1.000, 31.000],  loss: 41.829128, mae: 191.088547, mean_q: 205.063324
  63929/378151: episode: 293, duration: 2.758s, episode steps: 270, steps per second:  98, episode reward: 101.780, mean reward:  0.377 [-0.005,  0.471], mean action: 14.970 [0.000, 31.000],  loss: 63.604919, mae: 191.161133, mean_q: 204.821289
  64187/378151: episode: 294, duration: 2.628s, episode steps: 258, steps per second:  98, episode reward: 107.827, mean reward:  0.418 [ 0.087,  0.483], mean action: 16.372 [0.000, 31.000],  loss: 88.783371, mae: 190.431961, mean_q: 204.327347
  64454/378151: episode: 295, duration: 2.770s, episode steps: 267, steps per second:  96, episode reward: 113.469, mean reward:  0.425 [ 0.133,  0.482], mean action: 15.300 [0.000, 31.000],  loss: 77.592758, mae: 190.455902, mean_q: 204.090027
  64721/378151: episode: 296, duration: 2.734s, episode steps: 267, steps per second:  98, episode reward: 92.184, mean reward:  0.345 [-0.005,  0.641], mean action: 15.805 [0.000, 31.000],  loss: 71.606506, mae: 190.249802, mean_q: 203.865540
  64988/378151: episode: 297, duration: 2.784s, episode steps: 267, steps per second:  96, episode reward: 104.165, mean reward:  0.390 [ 0.017,  0.431], mean action: 12.704 [0.000, 31.000],  loss: 66.369125, mae: 190.110580, mean_q: 203.810532
  65255/378151: episode: 298, duration: 2.750s, episode steps: 267, steps per second:  97, episode reward: 89.062, mean reward:  0.334 [ 0.137,  0.461], mean action: 11.524 [0.000, 31.000],  loss: 65.196320, mae: 190.344330, mean_q: 204.033325
  65522/378151: episode: 299, duration: 2.704s, episode steps: 267, steps per second:  99, episode reward: 102.660, mean reward:  0.384 [-0.005,  0.433], mean action: 13.670 [0.000, 31.000],  loss: 58.668076, mae: 190.433319, mean_q: 204.131699
  65789/378151: episode: 300, duration: 2.740s, episode steps: 267, steps per second:  97, episode reward: 82.275, mean reward:  0.308 [-0.005,  0.422], mean action: 12.828 [0.000, 31.000],  loss: 72.966362, mae: 190.560593, mean_q: 204.363815
  66056/378151: episode: 301, duration: 2.728s, episode steps: 267, steps per second:  98, episode reward: 145.512, mean reward:  0.545 [ 0.116,  0.646], mean action: 15.888 [0.000, 31.000],  loss: 81.559875, mae: 191.192902, mean_q: 205.268295
  66315/378151: episode: 302, duration: 2.682s, episode steps: 259, steps per second:  97, episode reward: 110.287, mean reward:  0.426 [ 0.017,  0.491], mean action: 14.533 [0.000, 31.000],  loss: 89.451149, mae: 190.553528, mean_q: 204.388306
  66582/378151: episode: 303, duration: 2.748s, episode steps: 267, steps per second:  97, episode reward: 84.404, mean reward:  0.316 [-0.005,  0.491], mean action: 17.375 [0.000, 31.000],  loss: 74.818802, mae: 190.622375, mean_q: 204.294296
  66849/378151: episode: 304, duration: 2.752s, episode steps: 267, steps per second:  97, episode reward: 106.718, mean reward:  0.400 [-0.005,  0.454], mean action: 12.064 [0.000, 31.000],  loss: 71.933708, mae: 190.710281, mean_q: 204.582077
  67116/378151: episode: 305, duration: 2.746s, episode steps: 267, steps per second:  97, episode reward: 62.699, mean reward:  0.235 [-0.005,  0.440], mean action: 15.468 [0.000, 31.000],  loss: 87.453972, mae: 190.426788, mean_q: 204.532974
  67383/378151: episode: 306, duration: 2.768s, episode steps: 267, steps per second:  96, episode reward: 65.617, mean reward:  0.246 [-0.005,  0.341], mean action: 16.315 [0.000, 31.000],  loss: 56.940819, mae: 191.334381, mean_q: 205.082855
  67650/378151: episode: 307, duration: 2.800s, episode steps: 267, steps per second:  95, episode reward: 106.438, mean reward:  0.399 [-0.005,  0.482], mean action: 16.828 [0.000, 31.000],  loss: 56.051250, mae: 191.770187, mean_q: 205.657578
  67917/378151: episode: 308, duration: 2.762s, episode steps: 267, steps per second:  97, episode reward: 84.574, mean reward:  0.317 [-0.005,  0.393], mean action: 19.431 [0.000, 31.000],  loss: 111.217697, mae: 190.814499, mean_q: 204.738251
  68184/378151: episode: 309, duration: 2.772s, episode steps: 267, steps per second:  96, episode reward: 144.910, mean reward:  0.543 [ 0.087,  0.639], mean action: 15.843 [0.000, 31.000],  loss: 96.577370, mae: 190.429428, mean_q: 204.445465
  68451/378151: episode: 310, duration: 2.727s, episode steps: 267, steps per second:  98, episode reward: 67.884, mean reward:  0.254 [-0.005,  0.312], mean action: 17.206 [0.000, 31.000],  loss: 75.751244, mae: 190.580582, mean_q: 204.621063
