Training for 378151 steps ...
    267/378151: episode: 1, duration: 0.485s, episode steps: 267, steps per second: 551, episode reward: 57.325, mean reward:  0.215 [-0.005,  0.415], mean action: 16.045 [0.000, 31.000],  loss: --, mae: --, mean_q: --
  65565/378151: episode: 301, duration: 2.820s, episode steps: 267, steps per second:  95, episode reward: 103.983, mean reward:  0.389 [-0.005,  0.461], mean action: 16.075 [0.000, 31.000],  loss: 54.722282, mae: 159.107590, mean_q: 170.643082
  65832/378151: episode: 302, duration: 2.760s, episode steps: 267, steps per second:  97, episode reward: 73.714, mean reward:  0.276 [-0.005,  0.470], mean action: 16.502 [0.000, 31.000],  loss: 50.007572, mae: 159.039185, mean_q: 170.734573
  66099/378151: episode: 303, duration: 2.811s, episode steps: 267, steps per second:  95, episode reward: 65.315, mean reward:  0.245 [-0.005,  0.470], mean action: 15.828 [0.000, 31.000],  loss: 36.726044, mae: 159.192490, mean_q: 170.758621
  66366/378151: episode: 304, duration: 2.782s, episode steps: 267, steps per second:  96, episode reward: 49.394, mean reward:  0.185 [-0.005,  0.392], mean action: 14.801 [0.000, 31.000],  loss: 51.476379, mae: 159.674561, mean_q: 171.067490
  66633/378151: episode: 305, duration: 2.876s, episode steps: 267, steps per second:  93, episode reward: 115.294, mean reward:  0.432 [ 0.087,  0.478], mean action: 14.288 [0.000, 31.000],  loss: 48.719261, mae: 159.577667, mean_q: 171.239243
  66900/378151: episode: 306, duration: 2.831s, episode steps: 267, steps per second:  94, episode reward: 103.467, mean reward:  0.388 [-0.005,  0.478], mean action: 14.322 [0.000, 31.000],  loss: 47.729313, mae: 159.949768, mean_q: 171.381149
  67167/378151: episode: 307, duration: 2.765s, episode steps: 267, steps per second:  97, episode reward: 49.841, mean reward:  0.187 [-0.005,  0.320], mean action: 14.734 [0.000, 31.000],  loss: 65.804146, mae: 159.016327, mean_q: 170.515289
  67434/378151: episode: 308, duration: 2.835s, episode steps: 267, steps per second:  94, episode reward: 108.610, mean reward:  0.407 [-0.005,  0.454], mean action: 15.071 [0.000, 31.000],  loss: 52.232265, mae: 159.589859, mean_q: 171.323746
  67701/378151: episode: 309, duration: 2.789s, episode steps: 267, steps per second:  96, episode reward: 48.138, mean reward:  0.180 [-0.005,  0.308], mean action: 15.139 [0.000, 31.000],  loss: 33.308971, mae: 160.142029, mean_q: 171.518982
  67968/378151: episode: 310, duration: 2.842s, episode steps: 267, steps per second:  94, episode reward: 98.155, mean reward:  0.368 [-0.005,  0.448], mean action: 16.468 [0.000, 31.000],  loss: 58.084492, mae: 159.736572, mean_q: 171.402405
  68235/378151: episode: 311, duration: 2.764s, episode steps: 267, steps per second:  97, episode reward: 134.484, mean reward:  0.504 [ 0.133,  0.634], mean action: 15.292 [0.000, 31.000],  loss: 58.667725, mae: 159.343246, mean_q: 170.862122
  68502/378151: episode: 312, duration: 2.862s, episode steps: 267, steps per second:  93, episode reward: 23.407, mean reward:  0.088 [-0.005,  0.292], mean action: 14.869 [0.000, 31.000],  loss: 72.909370, mae: 158.935715, mean_q: 170.758514
  68769/378151: episode: 313, duration: 2.833s, episode steps: 267, steps per second:  94, episode reward: 30.906, mean reward:  0.116 [-0.005,  0.284], mean action: 14.712 [1.000, 31.000],  loss: 65.909424, mae: 159.075394, mean_q: 170.763687
  69036/378151: episode: 314, duration: 2.797s, episode steps: 267, steps per second:  95, episode reward: 59.265, mean reward:  0.222 [-0.005,  0.337], mean action: 15.315 [0.000, 31.000],  loss: 77.972908, mae: 158.640198, mean_q: 170.345688
  69303/378151: episode: 315, duration: 2.861s, episode steps: 267, steps per second:  93, episode reward: 48.928, mean reward:  0.183 [-0.005,  0.354], mean action: 16.202 [1.000, 30.000],  loss: 67.485794, mae: 158.302582, mean_q: 170.198364
  69570/378151: episode: 316, duration: 2.781s, episode steps: 267, steps per second:  96, episode reward: 63.687, mean reward:  0.239 [-0.005,  0.455], mean action: 15.206 [0.000, 31.000],  loss: 44.248375, mae: 158.785843, mean_q: 170.277145
  69837/378151: episode: 317, duration: 2.846s, episode steps: 267, steps per second:  94, episode reward: 90.368, mean reward:  0.338 [-0.005,  0.498], mean action: 16.026 [0.000, 31.000],  loss: 41.859047, mae: 158.909225, mean_q: 170.687164
  70104/378151: episode: 318, duration: 2.793s, episode steps: 267, steps per second:  96, episode reward: 118.779, mean reward:  0.445 [-0.005,  0.483], mean action: 13.026 [0.000, 31.000],  loss: 61.022255, mae: 159.771072, mean_q: 171.463013
  70371/378151: episode: 319, duration: 2.843s, episode steps: 267, steps per second:  94, episode reward: 88.817, mean reward:  0.333 [-0.005,  0.443], mean action: 14.318 [0.000, 31.000],  loss: 42.619038, mae: 159.788681, mean_q: 171.252457
  70638/378151: episode: 320, duration: 2.836s, episode steps: 267, steps per second:  94, episode reward: 121.949, mean reward:  0.457 [-0.005,  0.641], mean action: 14.816 [0.000, 31.000],  loss: 75.444504, mae: 159.390472, mean_q: 171.235077
  70772/378151: episode: 321, duration: 1.392s, episode steps: 134, steps per second:  96, episode reward: 29.882, mean reward:  0.223 [-0.005,  0.431], mean action: 15.993 [1.000, 31.000],  loss: 72.585617, mae: 158.126373, mean_q: 169.603287
  71039/378151: episode: 322, duration: 2.877s, episode steps: 267, steps per second:  93, episode reward: 90.464, mean reward:  0.339 [-0.005,  0.447], mean action: 14.963 [0.000, 31.000],  loss: 70.008499, mae: 158.095947, mean_q: 169.820602
  71172/378151: episode: 323, duration: 1.436s, episode steps: 133, steps per second:  93, episode reward: 58.137, mean reward:  0.437 [ 0.087,  0.572], mean action: 16.511 [0.000, 31.000],  loss: 56.749943, mae: 158.164444, mean_q: 169.930923
  71439/378151: episode: 324, duration: 2.810s, episode steps: 267, steps per second:  95, episode reward: 131.284, mean reward:  0.492 [-0.005,  0.646], mean action: 15.221 [1.000, 31.000],  loss: 63.780930, mae: 158.865692, mean_q: 170.780518
  71709/378151: episode: 325, duration: 2.877s, episode steps: 270, steps per second:  94, episode reward: 112.379, mean reward:  0.416 [ 0.017,  0.633], mean action: 14.885 [0.000, 31.000],  loss: 49.140663, mae: 158.696274, mean_q: 170.197800
  71978/378151: episode: 326, duration: 2.833s, episode steps: 269, steps per second:  95, episode reward: 101.188, mean reward:  0.376 [ 0.137,  0.453], mean action: 16.673 [0.000, 31.000],  loss: 62.687500, mae: 158.669250, mean_q: 170.321701
  72245/378151: episode: 327, duration: 2.898s, episode steps: 267, steps per second:  92, episode reward: 87.667, mean reward:  0.328 [-0.005,  0.435], mean action: 16.655 [0.000, 31.000],  loss: 46.588318, mae: 159.314667, mean_q: 170.914749
  72512/378151: episode: 328, duration: 2.868s, episode steps: 267, steps per second:  93, episode reward: 121.482, mean reward:  0.455 [-0.005,  0.634], mean action: 15.157 [0.000, 31.000],  loss: 63.299934, mae: 159.972198, mean_q: 171.740585
  72779/378151: episode: 329, duration: 2.829s, episode steps: 267, steps per second:  94, episode reward: 82.140, mean reward:  0.308 [-0.005,  0.429], mean action: 15.094 [0.000, 30.000],  loss: 34.582878, mae: 160.007370, mean_q: 171.488098
  73035/378151: episode: 330, duration: 2.748s, episode steps: 256, steps per second:  93, episode reward: 100.218, mean reward:  0.391 [ 0.133,  0.476], mean action: 14.332 [1.000, 31.000],  loss: 85.133423, mae: 159.553238, mean_q: 171.588516
  73302/378151: episode: 331, duration: 2.815s, episode steps: 267, steps per second:  95, episode reward: 95.140, mean reward:  0.356 [ 0.087,  0.369], mean action: 17.614 [2.000, 31.000],  loss: 49.183937, mae: 159.984039, mean_q: 171.729599
  73391/378151: episode: 332, duration: 0.985s, episode steps:  89, steps per second:  90, episode reward: 29.984, mean reward:  0.337 [-0.005,  0.469], mean action: 15.607 [0.000, 31.000],  loss: 48.735600, mae: 159.575211, mean_q: 170.931244
  73658/378151: episode: 333, duration: 2.816s, episode steps: 267, steps per second:  95, episode reward: 44.950, mean reward:  0.168 [-0.005,  0.291], mean action: 16.397 [0.000, 31.000],  loss: 71.196793, mae: 159.485046, mean_q: 171.316513
  73925/378151: episode: 334, duration: 2.877s, episode steps: 267, steps per second:  93, episode reward: 66.214, mean reward:  0.248 [-0.005,  0.478], mean action: 14.903 [0.000, 31.000],  loss: 63.995296, mae: 158.861160, mean_q: 170.615494
  74000/378151: episode: 335, duration: 0.794s, episode steps:  75, steps per second:  94, episode reward: 28.030, mean reward:  0.374 [ 0.087,  0.470], mean action: 15.960 [1.000, 30.000],  loss: 69.708878, mae: 158.775101, mean_q: 170.700592
  74140/378151: episode: 336, duration: 1.514s, episode steps: 140, steps per second:  92, episode reward: 37.016, mean reward:  0.264 [-0.005,  0.428], mean action: 14.550 [0.000, 31.000],  loss: 65.956749, mae: 157.932480, mean_q: 169.876816
  74289/378151: episode: 337, duration: 1.600s, episode steps: 149, steps per second:  93, episode reward: 31.440, mean reward:  0.211 [-0.005,  0.322], mean action: 14.537 [0.000, 31.000],  loss: 62.838448, mae: 159.391174, mean_q: 171.460098
  74556/378151: episode: 338, duration: 2.871s, episode steps: 267, steps per second:  93, episode reward: 105.748, mean reward:  0.396 [ 0.137,  0.445], mean action: 16.682 [0.000, 31.000],  loss: 60.859276, mae: 159.305069, mean_q: 171.268585
  74823/378151: episode: 339, duration: 2.794s, episode steps: 267, steps per second:  96, episode reward: 88.209, mean reward:  0.330 [-0.005,  0.484], mean action: 14.468 [0.000, 31.000],  loss: 62.431313, mae: 159.046173, mean_q: 170.939316
  75090/378151: episode: 340, duration: 2.884s, episode steps: 267, steps per second:  93, episode reward: 89.229, mean reward:  0.334 [-0.005,  0.361], mean action: 18.517 [0.000, 30.000],  loss: 44.245335, mae: 159.226212, mean_q: 170.990143
  75357/378151: episode: 341, duration: 2.824s, episode steps: 267, steps per second:  95, episode reward: 54.580, mean reward:  0.204 [-0.005,  0.312], mean action: 14.382 [0.000, 31.000],  loss: 69.918518, mae: 159.012604, mean_q: 170.774338
  75624/378151: episode: 342, duration: 2.896s, episode steps: 267, steps per second:  92, episode reward: 106.861, mean reward:  0.400 [ 0.087,  0.451], mean action: 14.266 [0.000, 31.000],  loss: 56.737331, mae: 158.399536, mean_q: 170.161194
  75730/378151: episode: 343, duration: 1.155s, episode steps: 106, steps per second:  92, episode reward: 33.185, mean reward:  0.313 [-0.005,  0.391], mean action: 15.642 [1.000, 31.000],  loss: 70.991760, mae: 158.181046, mean_q: 170.037216
  75997/378151: episode: 344, duration: 2.844s, episode steps: 267, steps per second:  94, episode reward: 110.040, mean reward:  0.412 [ 0.137,  0.453], mean action: 13.566 [0.000, 31.000],  loss: 47.713547, mae: 159.045822, mean_q: 171.090530
  76264/378151: episode: 345, duration: 2.878s, episode steps: 267, steps per second:  93, episode reward: 45.419, mean reward:  0.170 [-0.005,  0.335], mean action: 16.569 [0.000, 31.000],  loss: 70.954430, mae: 158.925613, mean_q: 170.719284
  76531/378151: episode: 346, duration: 2.841s, episode steps: 267, steps per second:  94, episode reward: 139.331, mean reward:  0.522 [-0.005,  0.649], mean action: 13.599 [0.000, 31.000],  loss: 55.387581, mae: 159.005066, mean_q: 170.637085
  76798/378151: episode: 347, duration: 2.874s, episode steps: 267, steps per second:  93, episode reward: 78.114, mean reward:  0.293 [-0.005,  0.470], mean action: 15.655 [1.000, 31.000],  loss: 36.842850, mae: 160.024521, mean_q: 171.586700
  77065/378151: episode: 348, duration: 2.886s, episode steps: 267, steps per second:  93, episode reward: 115.166, mean reward:  0.431 [ 0.133,  0.475], mean action: 15.296 [0.000, 31.000],  loss: 85.356560, mae: 160.108582, mean_q: 172.148499
  77332/378151: episode: 349, duration: 2.830s, episode steps: 267, steps per second:  94, episode reward: 73.896, mean reward:  0.277 [-0.005,  0.433], mean action: 14.311 [0.000, 31.000],  loss: 47.195728, mae: 159.958481, mean_q: 171.555786
  77556/378151: episode: 350, duration: 2.375s, episode steps: 224, steps per second:  94, episode reward: 50.891, mean reward:  0.227 [-0.005,  0.410], mean action: 15.455 [0.000, 31.000],  loss: 53.130268, mae: 159.840607, mean_q: 171.787308
  77782/378151: episode: 351, duration: 2.479s, episode steps: 226, steps per second:  91, episode reward: 106.279, mean reward:  0.470 [-0.005,  0.644], mean action: 13.960 [0.000, 30.000],  loss: 59.495098, mae: 159.572861, mean_q: 171.473282
  78051/378151: episode: 352, duration: 2.858s, episode steps: 269, steps per second:  94, episode reward: 116.909, mean reward:  0.435 [ 0.133,  0.482], mean action: 14.699 [0.000, 31.000],  loss: 63.038860, mae: 159.692520, mean_q: 171.544586
  78270/378151: episode: 353, duration: 2.409s, episode steps: 219, steps per second:  91, episode reward: 74.491, mean reward:  0.340 [-0.005,  0.467], mean action: 17.233 [0.000, 31.000],  loss: 51.552284, mae: 161.278107, mean_q: 173.089188
  78537/378151: episode: 354, duration: 2.819s, episode steps: 267, steps per second:  95, episode reward: 33.720, mean reward:  0.126 [-0.005,  0.319], mean action: 15.419 [0.000, 31.000],  loss: 46.644356, mae: 160.898193, mean_q: 172.477448
  78733/378151: episode: 355, duration: 2.140s, episode steps: 196, steps per second:  92, episode reward: 82.079, mean reward:  0.419 [-0.005,  0.478], mean action: 15.827 [0.000, 31.000],  loss: 75.670563, mae: 160.825058, mean_q: 172.888596
  79000/378151: episode: 356, duration: 2.879s, episode steps: 267, steps per second:  93, episode reward: 149.202, mean reward:  0.559 [ 0.017,  0.646], mean action: 14.434 [0.000, 31.000],  loss: 40.364071, mae: 160.878479, mean_q: 172.697159
  79269/378151: episode: 357, duration: 2.873s, episode steps: 269, steps per second:  94, episode reward: 145.468, mean reward:  0.541 [ 0.133,  0.642], mean action: 16.658 [0.000, 31.000],  loss: 76.802971, mae: 161.036591, mean_q: 173.225372
  79536/378151: episode: 358, duration: 2.871s, episode steps: 267, steps per second:  93, episode reward: 96.129, mean reward:  0.360 [-0.005,  0.444], mean action: 12.079 [0.000, 31.000],  loss: 58.543144, mae: 161.793930, mean_q: 173.752899
  79586/378151: episode: 359, duration: 0.527s, episode steps:  50, steps per second:  95, episode reward: 10.161, mean reward:  0.203 [-0.005,  0.308], mean action: 14.300 [0.000, 31.000],  loss: 45.765884, mae: 161.667191, mean_q: 173.380707
  79702/378151: episode: 360, duration: 1.278s, episode steps: 116, steps per second:  91, episode reward: 19.238, mean reward:  0.166 [-0.005,  0.429], mean action: 15.595 [0.000, 31.000],  loss: 65.330070, mae: 161.715149, mean_q: 173.539856
  79969/378151: episode: 361, duration: 2.899s, episode steps: 267, steps per second:  92, episode reward: 88.966, mean reward:  0.333 [-0.005,  0.434], mean action: 17.187 [0.000, 30.000],  loss: 60.582508, mae: 161.786804, mean_q: 173.739548
  80236/378151: episode: 362, duration: 2.879s, episode steps: 267, steps per second:  93, episode reward: 76.589, mean reward:  0.287 [-0.005,  0.457], mean action: 15.539 [0.000, 31.000],  loss: 50.640575, mae: 161.646133, mean_q: 173.363312
  80503/378151: episode: 363, duration: 2.901s, episode steps: 267, steps per second:  92, episode reward: 104.302, mean reward:  0.391 [-0.005,  0.457], mean action: 13.921 [0.000, 31.000],  loss: 48.944077, mae: 162.162079, mean_q: 173.939194
  80770/378151: episode: 364, duration: 2.816s, episode steps: 267, steps per second:  95, episode reward: 62.766, mean reward:  0.235 [-0.005,  0.424], mean action: 13.993 [1.000, 31.000],  loss: 64.590561, mae: 161.739365, mean_q: 173.698730
  80929/378151: episode: 365, duration: 1.716s, episode steps: 159, steps per second:  93, episode reward: 66.188, mean reward:  0.416 [-0.005,  0.479], mean action: 14.013 [1.000, 31.000],  loss: 71.679504, mae: 161.193130, mean_q: 172.987930
  81199/378151: episode: 366, duration: 2.955s, episode steps: 270, steps per second:  91, episode reward: 93.522, mean reward:  0.346 [ 0.137,  0.378], mean action: 15.404 [0.000, 31.000],  loss: 59.238110, mae: 161.366837, mean_q: 173.348236
  81469/378151: episode: 367, duration: 2.861s, episode steps: 270, steps per second:  94, episode reward: 93.563, mean reward:  0.347 [-0.005,  0.472], mean action: 15.881 [0.000, 31.000],  loss: 71.582672, mae: 161.371948, mean_q: 173.378891
  81736/378151: episode: 368, duration: 2.912s, episode steps: 267, steps per second:  92, episode reward: 107.862, mean reward:  0.404 [-0.005,  0.460], mean action: 13.933 [0.000, 31.000],  loss: 66.836037, mae: 161.951935, mean_q: 174.058517
  82003/378151: episode: 369, duration: 2.907s, episode steps: 267, steps per second:  92, episode reward: 159.589, mean reward:  0.598 [ 0.116,  0.649], mean action: 18.019 [0.000, 31.000],  loss: 54.816765, mae: 162.217316, mean_q: 174.153946
  82085/378151: episode: 370, duration: 0.870s, episode steps:  82, steps per second:  94, episode reward: 18.350, mean reward:  0.224 [-0.005,  0.352], mean action: 18.341 [0.000, 31.000],  loss: 69.598518, mae: 161.297363, mean_q: 173.346313
  82287/378151: episode: 371, duration: 2.145s, episode steps: 202, steps per second:  94, episode reward: 101.996, mean reward:  0.505 [-0.005,  0.644], mean action: 15.787 [0.000, 31.000],  loss: 70.353020, mae: 161.752258, mean_q: 173.605896
  82554/378151: episode: 372, duration: 2.921s, episode steps: 267, steps per second:  91, episode reward: 114.145, mean reward:  0.428 [-0.005,  0.644], mean action: 15.172 [0.000, 31.000],  loss: 57.188141, mae: 162.479279, mean_q: 174.609283
  82821/378151: episode: 373, duration: 2.862s, episode steps: 267, steps per second:  93, episode reward: 55.831, mean reward:  0.209 [-0.005,  0.439], mean action: 15.273 [0.000, 31.000],  loss: 44.045719, mae: 162.891617, mean_q: 174.894699
  83088/378151: episode: 374, duration: 2.911s, episode steps: 267, steps per second:  92, episode reward: 142.579, mean reward:  0.534 [-0.005,  0.646], mean action: 13.929 [0.000, 31.000],  loss: 69.602745, mae: 162.681183, mean_q: 174.961990
  83131/378151: episode: 375, duration: 0.466s, episode steps:  43, steps per second:  92, episode reward: 11.010, mean reward:  0.256 [ 0.133,  0.308], mean action: 17.605 [1.000, 31.000],  loss: 35.255085, mae: 163.121887, mean_q: 175.101898
  83398/378151: episode: 376, duration: 2.936s, episode steps: 267, steps per second:  91, episode reward: 81.725, mean reward:  0.306 [-0.005,  0.460], mean action: 15.498 [0.000, 31.000],  loss: 63.559170, mae: 162.486420, mean_q: 174.604584
  83665/378151: episode: 377, duration: 2.843s, episode steps: 267, steps per second:  94, episode reward: 74.469, mean reward:  0.279 [ 0.087,  0.309], mean action: 14.348 [0.000, 29.000],  loss: 64.320267, mae: 161.948776, mean_q: 173.843399
  83751/378151: episode: 378, duration: 0.983s, episode steps:  86, steps per second:  87, episode reward: 20.704, mean reward:  0.241 [-0.005,  0.364], mean action: 13.895 [0.000, 30.000],  loss: 49.610012, mae: 161.720612, mean_q: 173.850235
  84018/378151: episode: 379, duration: 2.858s, episode steps: 267, steps per second:  93, episode reward: 71.030, mean reward:  0.266 [-0.005,  0.463], mean action: 14.693 [0.000, 31.000],  loss: 56.086296, mae: 162.220093, mean_q: 174.148575
  84285/378151: episode: 380, duration: 2.921s, episode steps: 267, steps per second:  91, episode reward: 99.288, mean reward:  0.372 [-0.005,  0.438], mean action: 17.187 [0.000, 31.000],  loss: 46.218437, mae: 162.352325, mean_q: 174.417007
  84552/378151: episode: 381, duration: 2.919s, episode steps: 267, steps per second:  91, episode reward: 33.267, mean reward:  0.125 [-0.005,  0.399], mean action: 15.858 [0.000, 31.000],  loss: 72.051544, mae: 162.690323, mean_q: 174.795975
  84819/378151: episode: 382, duration: 2.870s, episode steps: 267, steps per second:  93, episode reward: 91.323, mean reward:  0.342 [-0.005,  0.419], mean action: 15.442 [0.000, 31.000],  loss: 71.627449, mae: 162.224960, mean_q: 174.425262
  85086/378151: episode: 383, duration: 2.904s, episode steps: 267, steps per second:  92, episode reward: 95.999, mean reward:  0.360 [-0.005,  0.436], mean action: 16.498 [0.000, 30.000],  loss: 51.754307, mae: 162.889023, mean_q: 175.133957
  85240/378151: episode: 384, duration: 1.711s, episode steps: 154, steps per second:  90, episode reward: 17.493, mean reward:  0.114 [-0.005,  0.307], mean action: 14.890 [0.000, 31.000],  loss: 36.305069, mae: 163.539398, mean_q: 175.622757
  85507/378151: episode: 385, duration: 2.841s, episode steps: 267, steps per second:  94, episode reward: 113.941, mean reward:  0.427 [-0.005,  0.475], mean action: 14.476 [0.000, 31.000],  loss: 46.057137, mae: 164.108612, mean_q: 176.331329
  85774/378151: episode: 386, duration: 2.938s, episode steps: 267, steps per second:  91, episode reward: 103.805, mean reward:  0.389 [-0.005,  0.514], mean action: 15.322 [0.000, 31.000],  loss: 64.296577, mae: 163.430267, mean_q: 175.641968
  86044/378151: episode: 387, duration: 2.931s, episode steps: 270, steps per second:  92, episode reward: 87.158, mean reward:  0.323 [-0.005,  0.465], mean action: 16.793 [0.000, 31.000],  loss: 82.032043, mae: 163.622452, mean_q: 176.066345
  86311/378151: episode: 388, duration: 2.930s, episode steps: 267, steps per second:  91, episode reward: 149.851, mean reward:  0.561 [-0.005,  0.644], mean action: 15.753 [0.000, 31.000],  loss: 60.008457, mae: 163.931244, mean_q: 176.395889
  86578/378151: episode: 389, duration: 2.961s, episode steps: 267, steps per second:  90, episode reward: 57.783, mean reward:  0.216 [-0.005,  0.320], mean action: 16.243 [0.000, 31.000],  loss: 65.712036, mae: 163.659241, mean_q: 175.915085
  86845/378151: episode: 390, duration: 2.856s, episode steps: 267, steps per second:  94, episode reward: 109.790, mean reward:  0.411 [ 0.133,  0.455], mean action: 16.360 [0.000, 31.000],  loss: 76.300194, mae: 164.240372, mean_q: 176.703064
  87112/378151: episode: 391, duration: 2.963s, episode steps: 267, steps per second:  90, episode reward: 86.765, mean reward:  0.325 [-0.005,  0.471], mean action: 13.341 [0.000, 31.000],  loss: 58.505955, mae: 165.162735, mean_q: 177.464172
  87379/378151: episode: 392, duration: 2.908s, episode steps: 267, steps per second:  92, episode reward: 104.991, mean reward:  0.393 [-0.005,  0.457], mean action: 17.700 [0.000, 31.000],  loss: 66.311562, mae: 165.295441, mean_q: 177.661987
  87646/378151: episode: 393, duration: 2.945s, episode steps: 267, steps per second:  91, episode reward: 99.423, mean reward:  0.372 [-0.005,  0.484], mean action: 14.404 [0.000, 31.000],  loss: 60.516087, mae: 165.823059, mean_q: 178.181946
  87913/378151: episode: 394, duration: 2.897s, episode steps: 267, steps per second:  92, episode reward: 142.485, mean reward:  0.534 [ 0.133,  0.645], mean action: 13.708 [0.000, 31.000],  loss: 74.545204, mae: 165.505737, mean_q: 177.915909
  87926/378151: episode: 395, duration: 0.143s, episode steps:  13, steps per second:  91, episode reward:  2.391, mean reward:  0.184 [ 0.048,  0.308], mean action: 14.615 [8.000, 26.000],  loss: 46.977516, mae: 167.128098, mean_q: 180.631927
  88193/378151: episode: 396, duration: 2.937s, episode steps: 267, steps per second:  91, episode reward: 133.599, mean reward:  0.500 [-0.005,  0.646], mean action: 13.929 [0.000, 31.000],  loss: 72.776505, mae: 165.490036, mean_q: 177.829193
  88311/378151: episode: 397, duration: 1.309s, episode steps: 118, steps per second:  90, episode reward: 37.037, mean reward:  0.314 [-0.005,  0.455], mean action: 16.873 [0.000, 31.000],  loss: 66.667122, mae: 165.296860, mean_q: 177.545837
  88578/378151: episode: 398, duration: 2.907s, episode steps: 267, steps per second:  92, episode reward: 94.323, mean reward:  0.353 [ 0.133,  0.441], mean action: 15.596 [0.000, 31.000],  loss: 67.562103, mae: 166.232941, mean_q: 178.736511
  88845/378151: episode: 399, duration: 2.954s, episode steps: 267, steps per second:  90, episode reward: 93.189, mean reward:  0.349 [-0.005,  0.464], mean action: 13.577 [0.000, 31.000],  loss: 54.213440, mae: 166.861130, mean_q: 179.022964
  89112/378151: episode: 400, duration: 2.893s, episode steps: 267, steps per second:  92, episode reward: 48.587, mean reward:  0.182 [-0.005,  0.358], mean action: 13.618 [0.000, 31.000],  loss: 62.846279, mae: 166.504349, mean_q: 178.549866
  89382/378151: episode: 401, duration: 2.998s, episode steps: 270, steps per second:  90, episode reward: 116.974, mean reward:  0.433 [-0.005,  0.502], mean action: 14.607 [0.000, 31.000],  loss: 92.390762, mae: 166.579880, mean_q: 179.295029
  89404/378151: episode: 402, duration: 0.243s, episode steps:  22, steps per second:  90, episode reward:  5.737, mean reward:  0.261 [-0.005,  0.330], mean action: 17.273 [0.000, 30.000],  loss: 24.412621, mae: 165.952759, mean_q: 178.552750
  89671/378151: episode: 403, duration: 2.965s, episode steps: 267, steps per second:  90, episode reward: 134.235, mean reward:  0.503 [-0.005,  0.643], mean action: 15.292 [0.000, 31.000],  loss: 62.844593, mae: 166.773544, mean_q: 179.052704
  89938/378151: episode: 404, duration: 2.895s, episode steps: 267, steps per second:  92, episode reward: 81.503, mean reward:  0.305 [-0.005,  0.385], mean action: 12.993 [0.000, 31.000],  loss: 71.775665, mae: 166.807877, mean_q: 179.356308
  90205/378151: episode: 405, duration: 2.970s, episode steps: 267, steps per second:  90, episode reward: 106.711, mean reward:  0.400 [ 0.133,  0.441], mean action: 17.861 [0.000, 31.000],  loss: 69.989655, mae: 167.145905, mean_q: 179.616669
  90472/378151: episode: 406, duration: 2.890s, episode steps: 267, steps per second:  92, episode reward: 105.703, mean reward:  0.396 [-0.005,  0.466], mean action: 15.255 [0.000, 31.000],  loss: 66.062737, mae: 166.453079, mean_q: 178.945877
  90739/378151: episode: 407, duration: 2.984s, episode steps: 267, steps per second:  89, episode reward: 79.946, mean reward:  0.299 [-0.005,  0.587], mean action: 15.861 [0.000, 31.000],  loss: 57.087189, mae: 167.872284, mean_q: 180.450745
  91006/378151: episode: 408, duration: 2.972s, episode steps: 267, steps per second:  90, episode reward: 82.641, mean reward:  0.310 [-0.005,  0.367], mean action: 12.075 [0.000, 31.000],  loss: 48.681179, mae: 168.287125, mean_q: 180.781403
  91273/378151: episode: 409, duration: 2.900s, episode steps: 267, steps per second:  92, episode reward: 82.129, mean reward:  0.308 [-0.005,  0.560], mean action: 15.090 [0.000, 31.000],  loss: 59.008278, mae: 169.351944, mean_q: 181.717010
  91347/378151: episode: 410, duration: 0.850s, episode steps:  74, steps per second:  87, episode reward:  7.300, mean reward:  0.099 [-0.005,  0.305], mean action: 15.784 [0.000, 31.000],  loss: 101.442169, mae: 168.514954, mean_q: 181.174545
  91614/378151: episode: 411, duration: 2.937s, episode steps: 267, steps per second:  91, episode reward: 95.983, mean reward:  0.359 [-0.005,  0.463], mean action: 14.311 [0.000, 31.000],  loss: 61.967293, mae: 168.672379, mean_q: 181.212738
  91881/378151: episode: 412, duration: 2.965s, episode steps: 267, steps per second:  90, episode reward: 74.741, mean reward:  0.280 [-0.005,  0.431], mean action: 15.262 [0.000, 31.000],  loss: 59.769947, mae: 169.158539, mean_q: 181.755737
  92148/378151: episode: 413, duration: 2.934s, episode steps: 267, steps per second:  91, episode reward: 106.490, mean reward:  0.399 [-0.005,  0.470], mean action: 15.378 [0.000, 31.000],  loss: 79.833221, mae: 168.483994, mean_q: 181.144516
  92415/378151: episode: 414, duration: 2.968s, episode steps: 267, steps per second:  90, episode reward: 65.872, mean reward:  0.247 [-0.005,  0.413], mean action: 15.464 [0.000, 31.000],  loss: 80.089592, mae: 168.827484, mean_q: 181.448273
  92682/378151: episode: 415, duration: 2.936s, episode steps: 267, steps per second:  91, episode reward: 125.186, mean reward:  0.469 [-0.005,  0.648], mean action: 16.382 [0.000, 31.000],  loss: 65.372513, mae: 168.808960, mean_q: 181.256866
  92949/378151: episode: 416, duration: 3.017s, episode steps: 267, steps per second:  88, episode reward: 105.537, mean reward:  0.395 [ 0.122,  0.459], mean action: 13.127 [0.000, 30.000],  loss: 82.311691, mae: 168.002945, mean_q: 180.752670
  93216/378151: episode: 417, duration: 2.973s, episode steps: 267, steps per second:  90, episode reward: 132.336, mean reward:  0.496 [-0.005,  0.645], mean action: 14.419 [0.000, 31.000],  loss: 49.408680, mae: 168.755615, mean_q: 181.456787
