Training for 50000 steps ...
   213/50000: episode: 1, duration: 14.194s, episode steps: 213, steps per second:  15, episode reward: 36.289, mean reward:  0.170 [-0.005,  0.330], mean action: 14.812 [0.000, 31.000],  loss: --, mae: --, mean_q: --
 22987/50000: episode: 118, duration: 20.807s, episode steps: 267, steps per second:  13, episode reward: 108.374, mean reward:  0.406 [-0.005,  0.488], mean action: 14.161 [0.000, 31.000],  loss: 36.650124, mae: 126.882591, mean_q: 135.918625
 23254/50000: episode: 119, duration: 20.767s, episode steps: 267, steps per second:  13, episode reward: 42.147, mean reward:  0.158 [-0.005,  0.300], mean action: 15.348 [0.000, 31.000],  loss: 31.706259, mae: 127.999649, mean_q: 136.967224
 23521/50000: episode: 120, duration: 20.757s, episode steps: 267, steps per second:  13, episode reward: 69.738, mean reward:  0.261 [-0.005,  0.552], mean action: 15.809 [0.000, 31.000],  loss: 34.191925, mae: 129.210922, mean_q: 138.146133
 23540/50000: episode: 121, duration: 1.541s, episode steps:  19, steps per second:  12, episode reward:  3.316, mean reward:  0.175 [-0.005,  0.310], mean action: 17.105 [1.000, 31.000],  loss: 32.459057, mae: 129.802612, mean_q: 138.704193
 23804/50000: episode: 122, duration: 20.495s, episode steps: 264, steps per second:  13, episode reward: 109.350, mean reward:  0.414 [-0.005,  0.481], mean action: 13.746 [0.000, 31.000],  loss: 39.846096, mae: 130.359207, mean_q: 139.689484
 24071/50000: episode: 123, duration: 20.718s, episode steps: 267, steps per second:  13, episode reward: 102.959, mean reward:  0.386 [ 0.087,  0.451], mean action: 17.423 [0.000, 31.000],  loss: 35.401978, mae: 131.511993, mean_q: 140.663589
 24338/50000: episode: 124, duration: 20.755s, episode steps: 267, steps per second:  13, episode reward: 75.186, mean reward:  0.282 [-0.005,  0.336], mean action: 16.360 [0.000, 31.000],  loss: 40.315121, mae: 132.807938, mean_q: 142.274994
 24605/50000: episode: 125, duration: 20.793s, episode steps: 267, steps per second:  13, episode reward: 85.470, mean reward:  0.320 [-0.005,  0.449], mean action: 16.554 [0.000, 31.000],  loss: 33.172184, mae: 133.971771, mean_q: 143.492767
 24872/50000: episode: 126, duration: 20.779s, episode steps: 267, steps per second:  13, episode reward: 102.535, mean reward:  0.384 [-0.005,  0.446], mean action: 15.719 [0.000, 31.000],  loss: 36.472591, mae: 135.663406, mean_q: 145.230423
 25139/50000: episode: 127, duration: 20.764s, episode steps: 267, steps per second:  13, episode reward: 67.255, mean reward:  0.252 [-0.005,  0.469], mean action: 15.071 [0.000, 31.000],  loss: 47.821377, mae: 136.226654, mean_q: 145.852707
 25199/50000: episode: 128, duration: 4.723s, episode steps:  60, steps per second:  13, episode reward:  8.288, mean reward:  0.138 [-0.005,  0.317], mean action: 14.550 [0.000, 30.000],  loss: 36.224667, mae: 136.300980, mean_q: 145.871902
 25466/50000: episode: 129, duration: 20.787s, episode steps: 267, steps per second:  13, episode reward: 101.133, mean reward:  0.379 [-0.005,  0.456], mean action: 14.813 [0.000, 31.000],  loss: 28.954517, mae: 138.094864, mean_q: 147.687881
 25645/50000: episode: 130, duration: 13.966s, episode steps: 179, steps per second:  13, episode reward: 50.599, mean reward:  0.283 [-0.005,  0.379], mean action: 12.978 [0.000, 31.000],  loss: 39.115639, mae: 139.139420, mean_q: 148.791611
 25912/50000: episode: 131, duration: 20.788s, episode steps: 267, steps per second:  13, episode reward: 100.617, mean reward:  0.377 [-0.005,  0.474], mean action: 16.176 [0.000, 31.000],  loss: 42.370934, mae: 139.950989, mean_q: 149.815933
 26179/50000: episode: 132, duration: 20.761s, episode steps: 267, steps per second:  13, episode reward: 92.592, mean reward:  0.347 [-0.005,  0.453], mean action: 14.509 [0.000, 30.000],  loss: 52.951435, mae: 140.879623, mean_q: 150.806641
 26446/50000: episode: 133, duration: 20.805s, episode steps: 267, steps per second:  13, episode reward: 62.939, mean reward:  0.236 [-0.005,  0.312], mean action: 15.479 [0.000, 31.000],  loss: 47.640804, mae: 141.571915, mean_q: 151.468353
 26456/50000: episode: 134, duration: 0.854s, episode steps:  10, steps per second:  12, episode reward:  2.523, mean reward:  0.252 [ 0.133,  0.303], mean action: 20.500 [5.000, 30.000],  loss: 8.274996, mae: 141.757782, mean_q: 151.577667
 26723/50000: episode: 135, duration: 20.741s, episode steps: 267, steps per second:  13, episode reward: 114.308, mean reward:  0.428 [ 0.137,  0.466], mean action: 16.217 [0.000, 31.000],  loss: 42.870621, mae: 142.758286, mean_q: 152.746094
 26940/50000: episode: 136, duration: 16.885s, episode steps: 217, steps per second:  13, episode reward: 84.329, mean reward:  0.389 [-0.005,  0.652], mean action: 16.516 [0.000, 30.000],  loss: 53.219421, mae: 143.466125, mean_q: 153.406555
 27207/50000: episode: 137, duration: 20.828s, episode steps: 267, steps per second:  13, episode reward: 101.390, mean reward:  0.380 [-0.005,  0.486], mean action: 15.734 [0.000, 31.000],  loss: 46.625870, mae: 144.669189, mean_q: 154.828766
 27474/50000: episode: 138, duration: 20.822s, episode steps: 267, steps per second:  13, episode reward: 110.606, mean reward:  0.414 [ 0.137,  0.450], mean action: 16.734 [0.000, 31.000],  loss: 45.544300, mae: 146.650574, mean_q: 156.812119
 27741/50000: episode: 139, duration: 20.810s, episode steps: 267, steps per second:  13, episode reward: 142.657, mean reward:  0.534 [-0.005,  0.646], mean action: 13.787 [0.000, 31.000],  loss: 61.128193, mae: 147.282364, mean_q: 157.550949
 28008/50000: episode: 140, duration: 20.836s, episode steps: 267, steps per second:  13, episode reward: 112.016, mean reward:  0.420 [ 0.087,  0.455], mean action: 16.798 [0.000, 31.000],  loss: 47.194042, mae: 148.353165, mean_q: 158.525574
 28275/50000: episode: 141, duration: 20.836s, episode steps: 267, steps per second:  13, episode reward: 108.662, mean reward:  0.407 [-0.005,  0.465], mean action: 15.869 [0.000, 31.000],  loss: 51.146225, mae: 149.597870, mean_q: 159.917664
 28321/50000: episode: 142, duration: 3.656s, episode steps:  46, steps per second:  13, episode reward:  8.524, mean reward:  0.185 [-0.005,  0.305], mean action: 16.239 [0.000, 31.000],  loss: 59.719723, mae: 150.565704, mean_q: 160.930466
 28588/50000: episode: 143, duration: 20.826s, episode steps: 267, steps per second:  13, episode reward: 88.920, mean reward:  0.333 [ 0.087,  0.362], mean action: 4.843 [0.000, 31.000],  loss: 43.786114, mae: 150.540878, mean_q: 160.888916
 28855/50000: episode: 144, duration: 20.813s, episode steps: 267, steps per second:  13, episode reward: 96.049, mean reward:  0.360 [-0.005,  0.392], mean action: 13.498 [0.000, 31.000],  loss: 55.776989, mae: 151.310013, mean_q: 161.953674
 29124/50000: episode: 145, duration: 20.964s, episode steps: 269, steps per second:  13, episode reward: 149.517, mean reward:  0.556 [-0.005,  0.647], mean action: 15.851 [0.000, 31.000],  loss: 57.866993, mae: 151.971008, mean_q: 162.625290
 29391/50000: episode: 146, duration: 20.855s, episode steps: 267, steps per second:  13, episode reward: 90.940, mean reward:  0.341 [-0.005,  0.466], mean action: 17.247 [0.000, 31.000],  loss: 51.093349, mae: 152.916016, mean_q: 163.552963
 29658/50000: episode: 147, duration: 20.830s, episode steps: 267, steps per second:  13, episode reward: 105.035, mean reward:  0.393 [ 0.087,  0.482], mean action: 13.697 [0.000, 31.000],  loss: 37.856266, mae: 154.148560, mean_q: 164.954956
 29925/50000: episode: 148, duration: 20.835s, episode steps: 267, steps per second:  13, episode reward: 51.294, mean reward:  0.192 [-0.005,  0.348], mean action: 16.112 [0.000, 31.000],  loss: 45.825779, mae: 154.500031, mean_q: 165.281479
 30192/50000: episode: 149, duration: 20.887s, episode steps: 267, steps per second:  13, episode reward: 103.669, mean reward:  0.388 [-0.005,  0.479], mean action: 14.562 [0.000, 31.000],  loss: 38.657104, mae: 155.464096, mean_q: 166.221069
 30374/50000: episode: 150, duration: 14.214s, episode steps: 182, steps per second:  13, episode reward: 43.991, mean reward:  0.242 [-0.005,  0.324], mean action: 15.154 [0.000, 30.000],  loss: 53.550236, mae: 156.113937, mean_q: 167.176239
 30641/50000: episode: 151, duration: 20.784s, episode steps: 267, steps per second:  13, episode reward: 73.464, mean reward:  0.275 [-0.005,  0.428], mean action: 16.375 [0.000, 31.000],  loss: 61.614964, mae: 157.009308, mean_q: 168.083450
 30908/50000: episode: 152, duration: 20.792s, episode steps: 267, steps per second:  13, episode reward: 108.645, mean reward:  0.407 [ 0.017,  0.481], mean action: 16.176 [0.000, 31.000],  loss: 61.818222, mae: 158.824677, mean_q: 169.987640
 30958/50000: episode: 153, duration: 3.950s, episode steps:  50, steps per second:  13, episode reward: 16.821, mean reward:  0.336 [ 0.137,  0.385], mean action: 13.580 [0.000, 31.000],  loss: 46.199673, mae: 158.782806, mean_q: 169.775970
 31225/50000: episode: 154, duration: 20.763s, episode steps: 267, steps per second:  13, episode reward: 79.164, mean reward:  0.296 [-0.005,  0.465], mean action: 11.640 [0.000, 31.000],  loss: 61.118023, mae: 159.438446, mean_q: 170.581894
 31492/50000: episode: 155, duration: 20.768s, episode steps: 267, steps per second:  13, episode reward: 81.560, mean reward:  0.305 [-0.005,  0.478], mean action: 13.562 [0.000, 31.000],  loss: 61.626904, mae: 159.265640, mean_q: 170.655075
 31671/50000: episode: 156, duration: 13.956s, episode steps: 179, steps per second:  13, episode reward: 75.112, mean reward:  0.420 [-0.005,  0.641], mean action: 16.240 [0.000, 31.000],  loss: 48.857533, mae: 160.365433, mean_q: 171.470840
 31938/50000: episode: 157, duration: 20.799s, episode steps: 267, steps per second:  13, episode reward: 97.796, mean reward:  0.366 [-0.005,  0.600], mean action: 16.202 [0.000, 31.000],  loss: 53.425159, mae: 161.489120, mean_q: 172.924210
 32205/50000: episode: 158, duration: 20.804s, episode steps: 267, steps per second:  13, episode reward: 135.700, mean reward:  0.508 [ 0.087,  0.640], mean action: 13.577 [0.000, 31.000],  loss: 53.049011, mae: 161.978867, mean_q: 173.176376
 32472/50000: episode: 159, duration: 20.830s, episode steps: 267, steps per second:  13, episode reward: 97.207, mean reward:  0.364 [-0.005,  0.400], mean action: 13.416 [0.000, 31.000],  loss: 75.591774, mae: 162.325516, mean_q: 173.898392
 32739/50000: episode: 160, duration: 20.817s, episode steps: 267, steps per second:  13, episode reward: 109.194, mean reward:  0.409 [-0.005,  0.484], mean action: 13.843 [0.000, 31.000],  loss: 54.135704, mae: 163.870499, mean_q: 175.466705
 33006/50000: episode: 161, duration: 20.788s, episode steps: 267, steps per second:  13, episode reward: 109.338, mean reward:  0.410 [ 0.125,  0.644], mean action: 14.712 [0.000, 31.000],  loss: 60.576511, mae: 165.078979, mean_q: 176.704086
 33273/50000: episode: 162, duration: 20.787s, episode steps: 267, steps per second:  13, episode reward: 125.794, mean reward:  0.471 [ 0.081,  0.646], mean action: 16.532 [0.000, 31.000],  loss: 73.587227, mae: 165.778793, mean_q: 177.735901
 33375/50000: episode: 163, duration: 8.001s, episode steps: 102, steps per second:  13, episode reward: 38.107, mean reward:  0.374 [ 0.116,  0.474], mean action: 17.382 [0.000, 31.000],  loss: 61.505688, mae: 166.331985, mean_q: 178.291290
 33613/50000: episode: 164, duration: 18.538s, episode steps: 238, steps per second:  13, episode reward: 50.599, mean reward:  0.213 [-0.005,  0.361], mean action: 16.370 [0.000, 31.000],  loss: 53.738251, mae: 165.980637, mean_q: 177.583862
 33633/50000: episode: 165, duration: 1.638s, episode steps:  20, steps per second:  12, episode reward:  4.665, mean reward:  0.233 [ 0.087,  0.308], mean action: 17.050 [1.000, 30.000],  loss: 119.184914, mae: 166.417084, mean_q: 177.915009
 33900/50000: episode: 166, duration: 20.817s, episode steps: 267, steps per second:  13, episode reward: 85.507, mean reward:  0.320 [-0.005,  0.483], mean action: 16.715 [0.000, 31.000],  loss: 57.227055, mae: 167.304153, mean_q: 179.130096
 34167/50000: episode: 167, duration: 20.818s, episode steps: 267, steps per second:  13, episode reward: 106.127, mean reward:  0.397 [ 0.133,  0.424], mean action: 17.438 [0.000, 31.000],  loss: 48.509720, mae: 167.580872, mean_q: 179.229843
 34183/50000: episode: 168, duration: 1.315s, episode steps:  16, steps per second:  12, episode reward:  3.273, mean reward:  0.205 [-0.005,  0.302], mean action: 14.562 [0.000, 31.000],  loss: 185.230713, mae: 167.625305, mean_q: 179.129395
 34450/50000: episode: 169, duration: 20.845s, episode steps: 267, steps per second:  13, episode reward: 110.533, mean reward:  0.414 [ 0.116,  0.483], mean action: 15.419 [0.000, 31.000],  loss: 55.705631, mae: 168.400040, mean_q: 180.260574
 34717/50000: episode: 170, duration: 20.827s, episode steps: 267, steps per second:  13, episode reward: 94.069, mean reward:  0.352 [ 0.087,  0.443], mean action: 10.689 [0.000, 31.000],  loss: 57.375263, mae: 168.764359, mean_q: 180.637344
 34984/50000: episode: 171, duration: 20.835s, episode steps: 267, steps per second:  13, episode reward: 113.336, mean reward:  0.424 [ 0.087,  0.478], mean action: 17.026 [0.000, 31.000],  loss: 52.612877, mae: 169.609268, mean_q: 181.630371
 35156/50000: episode: 172, duration: 13.425s, episode steps: 172, steps per second:  13, episode reward: 71.153, mean reward:  0.414 [ 0.133,  0.438], mean action: 16.140 [0.000, 28.000],  loss: 79.732399, mae: 169.662491, mean_q: 181.912582
 35423/50000: episode: 173, duration: 20.801s, episode steps: 267, steps per second:  13, episode reward: 114.786, mean reward:  0.430 [-0.005,  0.652], mean action: 13.985 [0.000, 30.000],  loss: 91.291672, mae: 169.796204, mean_q: 182.022812
 35445/50000: episode: 174, duration: 1.785s, episode steps:  22, steps per second:  12, episode reward:  5.209, mean reward:  0.237 [-0.005,  0.413], mean action: 18.409 [2.000, 30.000],  loss: 22.203669, mae: 171.015411, mean_q: 183.498032
 35712/50000: episode: 175, duration: 20.820s, episode steps: 267, steps per second:  13, episode reward: 109.167, mean reward:  0.409 [ 0.087,  0.464], mean action: 14.142 [0.000, 31.000],  loss: 87.218849, mae: 170.195374, mean_q: 182.450043
 35929/50000: episode: 176, duration: 16.937s, episode steps: 217, steps per second:  13, episode reward: 92.154, mean reward:  0.425 [ 0.087,  0.478], mean action: 14.691 [0.000, 31.000],  loss: 70.353844, mae: 171.162155, mean_q: 183.453812
 36183/50000: episode: 177, duration: 19.777s, episode steps: 254, steps per second:  13, episode reward: 106.205, mean reward:  0.418 [-0.005,  0.478], mean action: 13.701 [0.000, 31.000],  loss: 53.611645, mae: 172.437897, mean_q: 184.578766
 36375/50000: episode: 178, duration: 14.970s, episode steps: 192, steps per second:  13, episode reward: 103.724, mean reward:  0.540 [ 0.137,  0.640], mean action: 15.161 [0.000, 31.000],  loss: 74.797325, mae: 172.520401, mean_q: 184.731277
 36642/50000: episode: 179, duration: 20.812s, episode steps: 267, steps per second:  13, episode reward: 52.538, mean reward:  0.197 [-0.005,  0.379], mean action: 14.914 [0.000, 31.000],  loss: 63.515354, mae: 173.372086, mean_q: 185.455215
 36901/50000: episode: 180, duration: 20.216s, episode steps: 259, steps per second:  13, episode reward: 100.329, mean reward:  0.387 [-0.005,  0.472], mean action: 14.568 [0.000, 31.000],  loss: 61.071785, mae: 173.702133, mean_q: 186.028625
 37168/50000: episode: 181, duration: 20.821s, episode steps: 267, steps per second:  13, episode reward: 102.351, mean reward:  0.383 [-0.005,  0.465], mean action: 17.333 [0.000, 31.000],  loss: 63.003857, mae: 174.495956, mean_q: 186.779373
 37435/50000: episode: 182, duration: 20.787s, episode steps: 267, steps per second:  13, episode reward: 99.880, mean reward:  0.374 [-0.005,  0.434], mean action: 15.839 [0.000, 31.000],  loss: 80.046509, mae: 175.251984, mean_q: 187.777420
 37707/50000: episode: 183, duration: 21.216s, episode steps: 272, steps per second:  13, episode reward: 94.366, mean reward:  0.347 [-0.005,  0.414], mean action: 15.996 [0.000, 31.000],  loss: 60.435246, mae: 176.830200, mean_q: 189.557434
 37818/50000: episode: 184, duration: 8.704s, episode steps: 111, steps per second:  13, episode reward: 43.278, mean reward:  0.390 [ 0.017,  0.470], mean action: 14.243 [0.000, 31.000],  loss: 76.087074, mae: 176.853836, mean_q: 189.594833
 38085/50000: episode: 185, duration: 20.820s, episode steps: 267, steps per second:  13, episode reward: 68.721, mean reward:  0.257 [-0.005,  0.530], mean action: 15.985 [0.000, 31.000],  loss: 75.935776, mae: 177.454224, mean_q: 190.007874
 38352/50000: episode: 186, duration: 20.837s, episode steps: 267, steps per second:  13, episode reward: 49.193, mean reward:  0.184 [-0.005,  0.311], mean action: 16.685 [0.000, 31.000],  loss: 59.876785, mae: 177.609146, mean_q: 189.905701
 38619/50000: episode: 187, duration: 20.865s, episode steps: 267, steps per second:  13, episode reward: 77.966, mean reward:  0.292 [-0.005,  0.477], mean action: 14.858 [0.000, 31.000],  loss: 68.159042, mae: 178.903030, mean_q: 191.481277
 38844/50000: episode: 188, duration: 17.567s, episode steps: 225, steps per second:  13, episode reward: 75.036, mean reward:  0.333 [-0.005,  0.645], mean action: 16.062 [0.000, 30.000],  loss: 62.963326, mae: 179.228836, mean_q: 191.618958
 38867/50000: episode: 189, duration: 1.860s, episode steps:  23, steps per second:  12, episode reward:  5.991, mean reward:  0.260 [ 0.137,  0.309], mean action: 15.217 [1.000, 30.000],  loss: 57.874943, mae: 178.582413, mean_q: 191.774918
 39134/50000: episode: 190, duration: 20.826s, episode steps: 267, steps per second:  13, episode reward: 89.434, mean reward:  0.335 [ 0.137,  0.402], mean action: 15.783 [0.000, 31.000],  loss: 73.876755, mae: 179.489960, mean_q: 192.036880
 39401/50000: episode: 191, duration: 20.815s, episode steps: 267, steps per second:  13, episode reward: 112.509, mean reward:  0.421 [-0.005,  0.649], mean action: 14.015 [0.000, 30.000],  loss: 83.630409, mae: 178.939133, mean_q: 191.787537
 39668/50000: episode: 192, duration: 20.760s, episode steps: 267, steps per second:  13, episode reward: 105.399, mean reward:  0.395 [ 0.087,  0.470], mean action: 14.854 [0.000, 31.000],  loss: 82.200729, mae: 179.203949, mean_q: 191.740692
 39935/50000: episode: 193, duration: 20.781s, episode steps: 267, steps per second:  13, episode reward: 45.263, mean reward:  0.170 [-0.005,  0.340], mean action: 14.790 [0.000, 31.000],  loss: 79.656616, mae: 179.088882, mean_q: 191.785782
 40202/50000: episode: 194, duration: 20.786s, episode steps: 267, steps per second:  13, episode reward: 108.775, mean reward:  0.407 [ 0.133,  0.459], mean action: 14.146 [0.000, 31.000],  loss: 88.880707, mae: 178.654236, mean_q: 191.645355
 40395/50000: episode: 195, duration: 15.076s, episode steps: 193, steps per second:  13, episode reward: 52.144, mean reward:  0.270 [-0.005,  0.404], mean action: 16.135 [0.000, 31.000],  loss: 87.783943, mae: 179.770203, mean_q: 192.831482
 40662/50000: episode: 196, duration: 20.822s, episode steps: 267, steps per second:  13, episode reward: 92.417, mean reward:  0.346 [-0.005,  0.445], mean action: 16.191 [0.000, 31.000],  loss: 54.455956, mae: 180.423126, mean_q: 193.294571
 40929/50000: episode: 197, duration: 20.815s, episode steps: 267, steps per second:  13, episode reward: 112.486, mean reward:  0.421 [ 0.087,  0.482], mean action: 14.112 [0.000, 31.000],  loss: 70.803253, mae: 181.662781, mean_q: 194.403503
 40975/50000: episode: 198, duration: 3.637s, episode steps:  46, steps per second:  13, episode reward: 11.620, mean reward:  0.253 [ 0.116,  0.334], mean action: 14.348 [0.000, 31.000],  loss: 42.760174, mae: 182.553909, mean_q: 195.499344
 41207/50000: episode: 199, duration: 18.106s, episode steps: 232, steps per second:  13, episode reward: 80.903, mean reward:  0.349 [ 0.137,  0.482], mean action: 15.453 [0.000, 31.000],  loss: 88.447487, mae: 181.228912, mean_q: 194.173187
 41474/50000: episode: 200, duration: 20.813s, episode steps: 267, steps per second:  13, episode reward: 162.245, mean reward:  0.608 [ 0.133,  0.648], mean action: 11.588 [0.000, 31.000],  loss: 90.047958, mae: 181.496048, mean_q: 194.550247
 41741/50000: episode: 201, duration: 20.926s, episode steps: 267, steps per second:  13, episode reward: 147.594, mean reward:  0.553 [ 0.133,  0.607], mean action: 15.120 [0.000, 31.000],  loss: 72.590454, mae: 182.125290, mean_q: 195.061234
 42008/50000: episode: 202, duration: 20.868s, episode steps: 267, steps per second:  13, episode reward: 98.001, mean reward:  0.367 [ 0.087,  0.456], mean action: 15.779 [0.000, 31.000],  loss: 67.859993, mae: 181.947952, mean_q: 194.887207
 42275/50000: episode: 203, duration: 20.906s, episode steps: 267, steps per second:  13, episode reward: 108.362, mean reward:  0.406 [ 0.116,  0.477], mean action: 13.978 [0.000, 31.000],  loss: 71.734970, mae: 182.421341, mean_q: 195.135300
 42440/50000: episode: 204, duration: 12.915s, episode steps: 165, steps per second:  13, episode reward: 48.553, mean reward:  0.294 [-0.005,  0.396], mean action: 13.382 [0.000, 30.000],  loss: 50.686352, mae: 183.447815, mean_q: 196.260315
 42553/50000: episode: 205, duration: 8.855s, episode steps: 113, steps per second:  13, episode reward: 32.333, mean reward:  0.286 [-0.005,  0.359], mean action: 15.062 [0.000, 31.000],  loss: 63.164539, mae: 182.329224, mean_q: 195.182709
 42820/50000: episode: 206, duration: 20.827s, episode steps: 267, steps per second:  13, episode reward: 101.250, mean reward:  0.379 [ 0.116,  0.443], mean action: 15.356 [0.000, 31.000],  loss: 81.242874, mae: 182.688141, mean_q: 195.695770
 43089/50000: episode: 207, duration: 21.016s, episode steps: 269, steps per second:  13, episode reward: 38.853, mean reward:  0.144 [-0.005,  0.287], mean action: 16.223 [0.000, 31.000],  loss: 77.640434, mae: 183.253601, mean_q: 196.302444
 43356/50000: episode: 208, duration: 20.814s, episode steps: 267, steps per second:  13, episode reward: 102.893, mean reward:  0.385 [-0.005,  0.466], mean action: 15.161 [0.000, 31.000],  loss: 69.943871, mae: 183.366699, mean_q: 196.298447
 43623/50000: episode: 209, duration: 20.839s, episode steps: 267, steps per second:  13, episode reward: 118.804, mean reward:  0.445 [-0.005,  0.647], mean action: 15.715 [0.000, 31.000],  loss: 71.889633, mae: 183.404968, mean_q: 196.419571
 43890/50000: episode: 210, duration: 20.845s, episode steps: 267, steps per second:  13, episode reward: 96.825, mean reward:  0.363 [ 0.087,  0.405], mean action: 18.303 [0.000, 31.000],  loss: 66.299492, mae: 184.893448, mean_q: 198.024963
 43937/50000: episode: 211, duration: 3.728s, episode steps:  47, steps per second:  13, episode reward:  8.270, mean reward:  0.176 [-0.005,  0.306], mean action: 16.723 [0.000, 30.000],  loss: 124.799637, mae: 183.395325, mean_q: 196.309464
 44088/50000: episode: 212, duration: 11.812s, episode steps: 151, steps per second:  13, episode reward: 37.639, mean reward:  0.249 [ 0.116,  0.310], mean action: 17.603 [0.000, 31.000],  loss: 97.140137, mae: 184.524734, mean_q: 197.867264
 44355/50000: episode: 213, duration: 20.874s, episode steps: 267, steps per second:  13, episode reward: 72.714, mean reward:  0.272 [-0.005,  0.416], mean action: 16.116 [0.000, 31.000],  loss: 82.665390, mae: 184.352417, mean_q: 197.627258
 44622/50000: episode: 214, duration: 20.824s, episode steps: 267, steps per second:  13, episode reward: 44.056, mean reward:  0.165 [-0.005,  0.279], mean action: 16.341 [0.000, 31.000],  loss: 81.121841, mae: 185.245926, mean_q: 198.383865
 44858/50000: episode: 215, duration: 18.474s, episode steps: 236, steps per second:  13, episode reward: 63.510, mean reward:  0.269 [-0.005,  0.341], mean action: 13.415 [0.000, 30.000],  loss: 58.690556, mae: 185.860031, mean_q: 198.736710
 45125/50000: episode: 216, duration: 20.866s, episode steps: 267, steps per second:  13, episode reward: 94.647, mean reward:  0.354 [-0.005,  0.464], mean action: 15.899 [0.000, 31.000],  loss: 69.493706, mae: 186.445572, mean_q: 199.603958
 45392/50000: episode: 217, duration: 20.879s, episode steps: 267, steps per second:  13, episode reward: 57.279, mean reward:  0.215 [-0.005,  0.290], mean action: 15.843 [0.000, 31.000],  loss: 85.926804, mae: 186.603546, mean_q: 199.662109
 45659/50000: episode: 218, duration: 20.903s, episode steps: 267, steps per second:  13, episode reward: 146.678, mean reward:  0.549 [ 0.017,  0.648], mean action: 14.446 [0.000, 31.000],  loss: 56.638485, mae: 186.508057, mean_q: 199.800415
 45926/50000: episode: 219, duration: 20.982s, episode steps: 267, steps per second:  13, episode reward: 86.210, mean reward:  0.323 [-0.005,  0.449], mean action: 16.689 [0.000, 31.000],  loss: 82.391022, mae: 186.748535, mean_q: 199.865402
 46193/50000: episode: 220, duration: 20.846s, episode steps: 267, steps per second:  13, episode reward: 128.386, mean reward:  0.481 [ 0.017,  0.646], mean action: 14.831 [0.000, 31.000],  loss: 78.667343, mae: 186.996277, mean_q: 200.312912
 46463/50000: episode: 221, duration: 21.067s, episode steps: 270, steps per second:  13, episode reward: 145.232, mean reward:  0.538 [ 0.116,  0.646], mean action: 15.522 [0.000, 31.000],  loss: 91.147919, mae: 186.571671, mean_q: 199.980469
 46730/50000: episode: 222, duration: 20.920s, episode steps: 267, steps per second:  13, episode reward: 89.691, mean reward:  0.336 [ 0.087,  0.474], mean action: 14.007 [0.000, 31.000],  loss: 85.706177, mae: 186.269287, mean_q: 199.659119
 46997/50000: episode: 223, duration: 20.872s, episode steps: 267, steps per second:  13, episode reward: 96.661, mean reward:  0.362 [-0.005,  0.448], mean action: 14.554 [0.000, 30.000],  loss: 63.977440, mae: 187.412979, mean_q: 200.519714
 47264/50000: episode: 224, duration: 20.961s, episode steps: 267, steps per second:  13, episode reward: 99.201, mean reward:  0.372 [-0.005,  0.478], mean action: 14.846 [0.000, 31.000],  loss: 70.288597, mae: 187.665924, mean_q: 201.074341
 47531/50000: episode: 225, duration: 20.885s, episode steps: 267, steps per second:  13, episode reward: 47.014, mean reward:  0.176 [-0.005,  0.286], mean action: 15.468 [0.000, 31.000],  loss: 93.823181, mae: 187.336258, mean_q: 200.778290
 47798/50000: episode: 226, duration: 20.856s, episode steps: 267, steps per second:  13, episode reward: 106.743, mean reward:  0.400 [ 0.133,  0.438], mean action: 16.315 [0.000, 31.000],  loss: 83.148422, mae: 186.859955, mean_q: 200.103882
 47839/50000: episode: 227, duration: 3.265s, episode steps:  41, steps per second:  13, episode reward:  6.599, mean reward:  0.161 [-0.005,  0.300], mean action: 15.293 [2.000, 30.000],  loss: 46.105278, mae: 189.264679, mean_q: 203.091873
 48106/50000: episode: 228, duration: 20.852s, episode steps: 267, steps per second:  13, episode reward: 111.169, mean reward:  0.416 [ 0.116,  0.484], mean action: 14.097 [0.000, 31.000],  loss: 72.897720, mae: 187.286377, mean_q: 200.188919
 48373/50000: episode: 229, duration: 20.922s, episode steps: 267, steps per second:  13, episode reward: 50.089, mean reward:  0.188 [-0.005,  0.282], mean action: 15.318 [0.000, 31.000],  loss: 93.590706, mae: 187.120285, mean_q: 200.657181
 48640/50000: episode: 230, duration: 20.856s, episode steps: 267, steps per second:  13, episode reward: 45.874, mean reward:  0.172 [-0.005,  0.295], mean action: 15.888 [0.000, 31.000],  loss: 100.435188, mae: 187.137665, mean_q: 200.626816
 48909/50000: episode: 231, duration: 21.026s, episode steps: 269, steps per second:  13, episode reward: 102.957, mean reward:  0.383 [-0.005,  0.466], mean action: 13.658 [0.000, 31.000],  loss: 82.594749, mae: 186.830963, mean_q: 200.224472
 48999/50000: episode: 232, duration: 7.103s, episode steps:  90, steps per second:  13, episode reward: 19.643, mean reward:  0.218 [-0.005,  0.304], mean action: 16.556 [0.000, 29.000],  loss: 76.212952, mae: 187.109222, mean_q: 200.663284
 49266/50000: episode: 233, duration: 20.864s, episode steps: 267, steps per second:  13, episode reward: 58.941, mean reward:  0.221 [-0.005,  0.291], mean action: 13.592 [0.000, 30.000],  loss: 92.286575, mae: 186.613388, mean_q: 200.049133
 49533/50000: episode: 234, duration: 20.840s, episode steps: 267, steps per second:  13, episode reward: 86.539, mean reward:  0.324 [-0.005,  0.381], mean action: 15.959 [0.000, 31.000],  loss: 73.599953, mae: 188.274933, mean_q: 201.767914
