Training for 378151 steps ...
    234/378151: episode: 1, duration: 0.794s, episode steps: 234, steps per second: 295, episode reward: 62.300, mean reward:  0.266 [-0.005,  0.415], mean action: 16.073 [0.000, 31.000],  loss: --, mae: --, mean_q: --
  62586/378151: episode: 350, duration: 1.002s, episode steps:  80, steps per second:  80, episode reward: 28.011, mean reward:  0.350 [-0.005,  0.453], mean action: 16.962 [0.000, 31.000],  loss: 61.065247, mae: 209.088425, mean_q: 226.159943
  62671/378151: episode: 351, duration: 1.049s, episode steps:  85, steps per second:  81, episode reward: 27.111, mean reward:  0.319 [ 0.016,  0.443], mean action: 14.000 [0.000, 31.000],  loss: 119.410004, mae: 208.642838, mean_q: 225.928726
  62938/378151: episode: 352, duration: 3.124s, episode steps: 267, steps per second:  85, episode reward: 79.491, mean reward:  0.298 [ 0.100,  0.391], mean action: 15.401 [0.000, 31.000],  loss: 102.178078, mae: 208.451294, mean_q: 225.697693
  63166/378151: episode: 353, duration: 2.720s, episode steps: 228, steps per second:  84, episode reward: 57.753, mean reward:  0.253 [-0.005,  0.357], mean action: 15.943 [0.000, 31.000],  loss: 157.015640, mae: 207.632034, mean_q: 225.025864
  63284/378151: episode: 354, duration: 1.510s, episode steps: 118, steps per second:  78, episode reward: 43.941, mean reward:  0.372 [ 0.103,  0.538], mean action: 16.186 [0.000, 31.000],  loss: 145.275238, mae: 207.241959, mean_q: 224.406921
  63553/378151: episode: 355, duration: 3.202s, episode steps: 269, steps per second:  84, episode reward: 103.156, mean reward:  0.383 [ 0.086,  0.436], mean action: 12.468 [0.000, 31.000],  loss: 160.957825, mae: 206.265427, mean_q: 223.355225
  63820/378151: episode: 356, duration: 3.160s, episode steps: 267, steps per second:  84, episode reward: 95.593, mean reward:  0.358 [ 0.016,  0.406], mean action: 12.401 [0.000, 31.000],  loss: 101.220848, mae: 206.790726, mean_q: 224.041840
  63951/378151: episode: 357, duration: 1.671s, episode steps: 131, steps per second:  78, episode reward: 46.004, mean reward:  0.351 [-0.005,  0.498], mean action: 16.046 [0.000, 31.000],  loss: 103.344826, mae: 206.806046, mean_q: 223.946121
  64069/378151: episode: 358, duration: 1.405s, episode steps: 118, steps per second:  84, episode reward: 40.734, mean reward:  0.345 [ 0.086,  0.459], mean action: 16.076 [0.000, 31.000],  loss: 96.542328, mae: 206.948944, mean_q: 224.199875
  64320/378151: episode: 359, duration: 3.001s, episode steps: 251, steps per second:  84, episode reward: 150.611, mean reward:  0.600 [ 0.136,  0.816], mean action: 14.829 [0.000, 31.000],  loss: 111.384026, mae: 207.384583, mean_q: 224.532410
  64404/378151: episode: 360, duration: 1.031s, episode steps:  84, steps per second:  81, episode reward: 33.201, mean reward:  0.395 [ 0.136,  0.508], mean action: 14.155 [0.000, 28.000],  loss: 96.188980, mae: 207.811600, mean_q: 225.122925
  64671/378151: episode: 361, duration: 3.176s, episode steps: 267, steps per second:  84, episode reward: 61.667, mean reward:  0.231 [-0.005,  0.372], mean action: 14.738 [0.000, 30.000],  loss: 119.329094, mae: 207.241928, mean_q: 224.371918
  64941/378151: episode: 362, duration: 3.293s, episode steps: 270, steps per second:  82, episode reward: 90.203, mean reward:  0.334 [-0.005,  0.446], mean action: 15.744 [0.000, 31.000],  loss: 88.296883, mae: 208.064087, mean_q: 224.954132
  65211/378151: episode: 363, duration: 3.216s, episode steps: 270, steps per second:  84, episode reward: 92.113, mean reward:  0.341 [-0.005,  0.432], mean action: 12.756 [0.000, 31.000],  loss: 102.740845, mae: 207.836655, mean_q: 225.121872
  65242/378151: episode: 364, duration: 0.362s, episode steps:  31, steps per second:  86, episode reward: 11.412, mean reward:  0.368 [ 0.136,  0.419], mean action: 11.903 [0.000, 31.000],  loss: 81.747147, mae: 207.846313, mean_q: 224.674881
  65512/378151: episode: 365, duration: 3.322s, episode steps: 270, steps per second:  81, episode reward: 145.519, mean reward:  0.539 [ 0.115,  0.670], mean action: 15.978 [0.000, 31.000],  loss: 108.603317, mae: 208.381714, mean_q: 225.649506
  65743/378151: episode: 366, duration: 2.766s, episode steps: 231, steps per second:  84, episode reward: 107.295, mean reward:  0.464 [-0.005,  0.551], mean action: 15.978 [0.000, 31.000],  loss: 102.714302, mae: 208.883728, mean_q: 226.184082
  66010/378151: episode: 367, duration: 3.216s, episode steps: 267, steps per second:  83, episode reward: 85.965, mean reward:  0.322 [ 0.052,  0.427], mean action: 14.940 [0.000, 31.000],  loss: 116.240974, mae: 208.300385, mean_q: 225.636581
  66279/378151: episode: 368, duration: 3.282s, episode steps: 269, steps per second:  82, episode reward: 94.584, mean reward:  0.352 [ 0.132,  0.371], mean action: 14.680 [0.000, 30.000],  loss: 107.355713, mae: 208.822144, mean_q: 225.899857
  66354/378151: episode: 369, duration: 0.954s, episode steps:  75, steps per second:  79, episode reward: 34.356, mean reward:  0.458 [ 0.115,  0.603], mean action: 14.187 [2.000, 30.000],  loss: 166.424438, mae: 208.698288, mean_q: 226.088196
  66477/378151: episode: 370, duration: 1.472s, episode steps: 123, steps per second:  84, episode reward: 45.527, mean reward:  0.370 [ 0.132,  0.546], mean action: 15.195 [0.000, 30.000],  loss: 101.784813, mae: 209.025986, mean_q: 226.439896
  66744/378151: episode: 371, duration: 3.185s, episode steps: 267, steps per second:  84, episode reward: 104.427, mean reward:  0.391 [-0.005,  0.674], mean action: 14.948 [0.000, 31.000],  loss: 105.709465, mae: 209.383347, mean_q: 226.515472
  66872/378151: episode: 372, duration: 1.544s, episode steps: 128, steps per second:  83, episode reward: 52.116, mean reward:  0.407 [-0.005,  0.572], mean action: 16.867 [0.000, 31.000],  loss: 123.472916, mae: 209.125748, mean_q: 226.195343
  67052/378151: episode: 373, duration: 2.217s, episode steps: 180, steps per second:  81, episode reward: 35.114, mean reward:  0.195 [-0.005,  0.348], mean action: 13.044 [0.000, 31.000],  loss: 120.930450, mae: 208.761505, mean_q: 226.177780
  67171/378151: episode: 374, duration: 1.456s, episode steps: 119, steps per second:  82, episode reward: 29.372, mean reward:  0.247 [-0.005,  0.391], mean action: 14.454 [0.000, 31.000],  loss: 100.130936, mae: 209.173111, mean_q: 226.410095
  67401/378151: episode: 375, duration: 2.775s, episode steps: 230, steps per second:  83, episode reward: 104.584, mean reward:  0.455 [ 0.086,  0.567], mean action: 12.696 [0.000, 31.000],  loss: 102.205154, mae: 208.979477, mean_q: 226.204147
  67501/378151: episode: 376, duration: 1.243s, episode steps: 100, steps per second:  80, episode reward: 37.296, mean reward:  0.373 [-0.005,  0.508], mean action: 13.080 [0.000, 31.000],  loss: 120.072510, mae: 208.626450, mean_q: 226.314011
  67768/378151: episode: 377, duration: 3.297s, episode steps: 267, steps per second:  81, episode reward: 83.875, mean reward:  0.314 [-0.005,  0.362], mean action: 14.655 [0.000, 30.000],  loss: 140.478180, mae: 208.050797, mean_q: 225.397415
  67966/378151: episode: 378, duration: 2.316s, episode steps: 198, steps per second:  85, episode reward: 70.590, mean reward:  0.357 [-0.005,  0.418], mean action: 13.323 [0.000, 31.000],  loss: 120.239319, mae: 207.626221, mean_q: 224.959671
  68236/378151: episode: 379, duration: 3.335s, episode steps: 270, steps per second:  81, episode reward: 83.505, mean reward:  0.309 [-0.005,  0.506], mean action: 13.144 [0.000, 31.000],  loss: 102.978584, mae: 207.921951, mean_q: 225.194336
  68505/378151: episode: 380, duration: 3.217s, episode steps: 269, steps per second:  84, episode reward: 79.561, mean reward:  0.296 [ 0.086,  0.328], mean action: 15.658 [0.000, 31.000],  loss: 128.151810, mae: 208.099640, mean_q: 225.465088
  68574/378151: episode: 381, duration: 0.889s, episode steps:  69, steps per second:  78, episode reward: 17.187, mean reward:  0.249 [ 0.016,  0.425], mean action: 13.754 [0.000, 31.000],  loss: 68.723404, mae: 208.202789, mean_q: 225.457779
  68652/378151: episode: 382, duration: 0.984s, episode steps:  78, steps per second:  79, episode reward: 22.156, mean reward:  0.284 [ 0.086,  0.415], mean action: 13.179 [0.000, 30.000],  loss: 114.770248, mae: 208.107742, mean_q: 225.475632
  68919/378151: episode: 383, duration: 3.188s, episode steps: 267, steps per second:  84, episode reward: 92.102, mean reward:  0.345 [ 0.086,  0.364], mean action: 19.041 [0.000, 27.000],  loss: 116.080910, mae: 208.381897, mean_q: 226.083145
  69186/378151: episode: 384, duration: 3.203s, episode steps: 267, steps per second:  83, episode reward: 101.740, mean reward:  0.381 [ 0.086,  0.411], mean action: 11.805 [0.000, 31.000],  loss: 108.567024, mae: 209.006699, mean_q: 226.390579
  69237/378151: episode: 385, duration: 0.683s, episode steps:  51, steps per second:  75, episode reward: 17.786, mean reward:  0.349 [ 0.086,  0.477], mean action: 10.902 [0.000, 30.000],  loss: 54.822243, mae: 209.291946, mean_q: 226.570587
  69506/378151: episode: 386, duration: 3.210s, episode steps: 269, steps per second:  84, episode reward: 122.626, mean reward:  0.456 [ 0.132,  0.641], mean action: 15.647 [0.000, 31.000],  loss: 105.871689, mae: 209.344193, mean_q: 226.879242
  69576/378151: episode: 387, duration: 0.897s, episode steps:  70, steps per second:  78, episode reward: 29.683, mean reward:  0.424 [ 0.132,  0.558], mean action: 16.000 [0.000, 31.000],  loss: 109.168678, mae: 209.446274, mean_q: 227.502426
  69637/378151: episode: 388, duration: 0.812s, episode steps:  61, steps per second:  75, episode reward: 20.879, mean reward:  0.342 [ 0.086,  0.400], mean action: 15.213 [1.000, 31.000],  loss: 88.548294, mae: 209.431076, mean_q: 226.799896
  69890/378151: episode: 389, duration: 3.050s, episode steps: 253, steps per second:  83, episode reward: 123.420, mean reward:  0.488 [ 0.136,  0.719], mean action: 15.067 [0.000, 31.000],  loss: 107.572578, mae: 209.449265, mean_q: 227.198395
  69972/378151: episode: 390, duration: 1.033s, episode steps:  82, steps per second:  79, episode reward: 27.429, mean reward:  0.334 [ 0.115,  0.407], mean action: 12.134 [0.000, 31.000],  loss: 81.748230, mae: 209.923019, mean_q: 227.715637
  70164/378151: episode: 391, duration: 2.254s, episode steps: 192, steps per second:  85, episode reward: 75.638, mean reward:  0.394 [-0.005,  0.540], mean action: 13.641 [0.000, 31.000],  loss: 138.781570, mae: 209.364426, mean_q: 226.835403
  70433/378151: episode: 392, duration: 3.339s, episode steps: 269, steps per second:  81, episode reward: 66.902, mean reward:  0.249 [-0.005,  0.415], mean action: 16.201 [0.000, 31.000],  loss: 98.480133, mae: 209.527527, mean_q: 227.194931
  70504/378151: episode: 393, duration: 0.827s, episode steps:  71, steps per second:  86, episode reward: 27.293, mean reward:  0.384 [-0.005,  0.436], mean action: 18.746 [1.000, 30.000],  loss: 76.390099, mae: 209.968674, mean_q: 227.327591
  70771/378151: episode: 394, duration: 3.313s, episode steps: 267, steps per second:  81, episode reward: 107.078, mean reward:  0.401 [-0.005,  0.538], mean action: 15.745 [0.000, 31.000],  loss: 104.205437, mae: 209.733353, mean_q: 227.234161
  71041/378151: episode: 395, duration: 3.344s, episode steps: 270, steps per second:  81, episode reward: 95.242, mean reward:  0.353 [-0.005,  0.614], mean action: 14.259 [0.000, 31.000],  loss: 119.444122, mae: 209.178879, mean_q: 226.550369
  71258/378151: episode: 396, duration: 2.647s, episode steps: 217, steps per second:  82, episode reward: 120.720, mean reward:  0.556 [ 0.136,  0.641], mean action: 15.286 [0.000, 31.000],  loss: 107.788124, mae: 209.371979, mean_q: 227.115753
  71385/378151: episode: 397, duration: 1.512s, episode steps: 127, steps per second:  84, episode reward: 46.667, mean reward:  0.367 [ 0.132,  0.475], mean action: 16.142 [0.000, 31.000],  loss: 117.459068, mae: 208.705002, mean_q: 226.520935
  71623/378151: episode: 398, duration: 2.888s, episode steps: 238, steps per second:  82, episode reward: 81.826, mean reward:  0.344 [ 0.115,  0.450], mean action: 14.429 [0.000, 31.000],  loss: 103.896156, mae: 208.635574, mean_q: 225.942947
  71890/378151: episode: 399, duration: 3.231s, episode steps: 267, steps per second:  83, episode reward: 93.087, mean reward:  0.349 [ 0.132,  0.380], mean action: 13.427 [0.000, 29.000],  loss: 122.165192, mae: 208.089600, mean_q: 225.594238
  71921/378151: episode: 400, duration: 0.456s, episode steps:  31, steps per second:  68, episode reward: 11.019, mean reward:  0.355 [ 0.136,  0.395], mean action: 10.129 [1.000, 20.000],  loss: 119.809738, mae: 208.035950, mean_q: 225.526505
  72057/378151: episode: 401, duration: 1.663s, episode steps: 136, steps per second:  82, episode reward: 33.132, mean reward:  0.244 [-0.005,  0.461], mean action: 15.390 [0.000, 31.000],  loss: 129.007278, mae: 208.175171, mean_q: 226.030502
  72304/378151: episode: 402, duration: 3.005s, episode steps: 247, steps per second:  82, episode reward: 89.753, mean reward:  0.363 [-0.005,  0.574], mean action: 16.300 [0.000, 31.000],  loss: 119.604416, mae: 208.656693, mean_q: 226.314865
  72571/378151: episode: 403, duration: 3.229s, episode steps: 267, steps per second:  83, episode reward: 90.364, mean reward:  0.338 [ 0.086,  0.399], mean action: 14.700 [0.000, 31.000],  loss: 136.154938, mae: 208.051117, mean_q: 225.640823
  72600/378151: episode: 404, duration: 0.439s, episode steps:  29, steps per second:  66, episode reward:  9.594, mean reward:  0.331 [ 0.132,  0.367], mean action: 17.897 [0.000, 29.000],  loss: 107.760933, mae: 208.572708, mean_q: 225.955521
  72721/378151: episode: 405, duration: 1.472s, episode steps: 121, steps per second:  82, episode reward: 37.370, mean reward:  0.309 [ 0.132,  0.454], mean action: 16.273 [0.000, 30.000],  loss: 108.091103, mae: 209.080765, mean_q: 226.297058
  72990/378151: episode: 406, duration: 3.271s, episode steps: 269, steps per second:  82, episode reward: 91.179, mean reward:  0.339 [ 0.132,  0.430], mean action: 14.770 [0.000, 31.000],  loss: 99.818886, mae: 209.250549, mean_q: 226.426620
  73094/378151: episode: 407, duration: 1.286s, episode steps: 104, steps per second:  81, episode reward: 43.361, mean reward:  0.417 [-0.005,  0.610], mean action: 16.308 [0.000, 31.000],  loss: 125.213005, mae: 208.812347, mean_q: 226.508408
  73173/378151: episode: 408, duration: 1.012s, episode steps:  79, steps per second:  78, episode reward: 23.437, mean reward:  0.297 [ 0.136,  0.365], mean action: 12.354 [0.000, 28.000],  loss: 86.002884, mae: 209.512238, mean_q: 226.880768
  73319/378151: episode: 409, duration: 1.792s, episode steps: 146, steps per second:  81, episode reward: 31.084, mean reward:  0.213 [-0.005,  0.446], mean action: 13.644 [0.000, 31.000],  loss: 145.605667, mae: 208.410660, mean_q: 225.684189
  73463/378151: episode: 410, duration: 1.838s, episode steps: 144, steps per second:  78, episode reward: 52.998, mean reward:  0.368 [ 0.115,  0.500], mean action: 12.931 [0.000, 31.000],  loss: 95.248306, mae: 208.628876, mean_q: 226.398468
  73730/378151: episode: 411, duration: 3.245s, episode steps: 267, steps per second:  82, episode reward: 80.369, mean reward:  0.301 [-0.005,  0.400], mean action: 14.127 [0.000, 31.000],  loss: 122.510437, mae: 208.850708, mean_q: 226.371399
  73999/378151: episode: 412, duration: 3.246s, episode steps: 269, steps per second:  83, episode reward: 76.586, mean reward:  0.285 [-0.005,  0.415], mean action: 15.695 [0.000, 31.000],  loss: 130.337585, mae: 208.562561, mean_q: 226.156525
  74268/378151: episode: 413, duration: 3.396s, episode steps: 269, steps per second:  79, episode reward: 47.495, mean reward:  0.177 [-0.005,  0.321], mean action: 14.710 [0.000, 31.000],  loss: 86.662315, mae: 208.923203, mean_q: 226.379318
  74537/378151: episode: 414, duration: 3.558s, episode steps: 269, steps per second:  76, episode reward: 108.972, mean reward:  0.405 [ 0.086,  0.492], mean action: 16.591 [0.000, 31.000],  loss: 69.198944, mae: 209.633453, mean_q: 226.917465
  74639/378151: episode: 415, duration: 1.342s, episode steps: 102, steps per second:  76, episode reward: 40.658, mean reward:  0.399 [ 0.132,  0.510], mean action: 15.020 [0.000, 31.000],  loss: 110.806313, mae: 209.580276, mean_q: 226.703033
  74906/378151: episode: 416, duration: 3.661s, episode steps: 267, steps per second:  73, episode reward: 92.262, mean reward:  0.346 [-0.005,  0.481], mean action: 15.135 [0.000, 31.000],  loss: 127.207413, mae: 209.001160, mean_q: 226.796021
  75173/378151: episode: 417, duration: 3.474s, episode steps: 267, steps per second:  77, episode reward: 115.163, mean reward:  0.431 [ 0.115,  0.477], mean action: 7.300 [0.000, 30.000],  loss: 105.974014, mae: 209.505234, mean_q: 227.331406
  75268/378151: episode: 418, duration: 1.256s, episode steps:  95, steps per second:  76, episode reward: 42.828, mean reward:  0.451 [ 0.086,  0.589], mean action: 14.853 [0.000, 31.000],  loss: 64.666878, mae: 210.938965, mean_q: 228.498581
  75530/378151: episode: 419, duration: 3.312s, episode steps: 262, steps per second:  79, episode reward: 151.316, mean reward:  0.578 [ 0.086,  0.703], mean action: 14.198 [0.000, 31.000],  loss: 156.361343, mae: 210.099472, mean_q: 228.100555
  75671/378151: episode: 420, duration: 1.747s, episode steps: 141, steps per second:  81, episode reward: 45.380, mean reward:  0.322 [-0.005,  0.473], mean action: 12.000 [0.000, 30.000],  loss: 90.493790, mae: 210.088715, mean_q: 227.804413
  75747/378151: episode: 421, duration: 0.979s, episode steps:  76, steps per second:  78, episode reward: 21.330, mean reward:  0.281 [-0.005,  0.400], mean action: 17.553 [0.000, 31.000],  loss: 93.323387, mae: 210.602875, mean_q: 228.490158
  76014/378151: episode: 422, duration: 3.352s, episode steps: 267, steps per second:  80, episode reward: 106.378, mean reward:  0.398 [ 0.086,  0.558], mean action: 18.472 [0.000, 31.000],  loss: 134.579086, mae: 209.812317, mean_q: 227.643112
  76283/378151: episode: 423, duration: 3.403s, episode steps: 269, steps per second:  79, episode reward: 83.692, mean reward:  0.311 [-0.005,  0.400], mean action: 19.301 [0.000, 31.000],  loss: 102.118736, mae: 210.091446, mean_q: 227.762543
  76491/378151: episode: 424, duration: 2.538s, episode steps: 208, steps per second:  82, episode reward: 85.787, mean reward:  0.412 [-0.005,  0.587], mean action: 15.846 [0.000, 31.000],  loss: 122.904182, mae: 210.438965, mean_q: 228.198013
  76662/378151: episode: 425, duration: 2.200s, episode steps: 171, steps per second:  78, episode reward: 55.303, mean reward:  0.323 [-0.005,  0.520], mean action: 17.047 [0.000, 31.000],  loss: 104.348457, mae: 210.448471, mean_q: 228.152054
  76889/378151: episode: 426, duration: 2.850s, episode steps: 227, steps per second:  80, episode reward: 86.663, mean reward:  0.382 [-0.005,  0.540], mean action: 13.282 [0.000, 31.000],  loss: 93.197685, mae: 210.449326, mean_q: 227.896133
  76961/378151: episode: 427, duration: 0.929s, episode steps:  72, steps per second:  77, episode reward: 30.526, mean reward:  0.424 [ 0.016,  0.528], mean action: 12.444 [0.000, 31.000],  loss: 102.301559, mae: 210.701797, mean_q: 228.331482
  77026/378151: episode: 428, duration: 0.736s, episode steps:  65, steps per second:  88, episode reward: 23.305, mean reward:  0.359 [ 0.086,  0.514], mean action: 15.154 [1.000, 31.000],  loss: 115.165756, mae: 210.231873, mean_q: 228.216492
  77127/378151: episode: 429, duration: 1.279s, episode steps: 101, steps per second:  79, episode reward: 34.426, mean reward:  0.341 [ 0.086,  0.419], mean action: 16.040 [0.000, 31.000],  loss: 90.303856, mae: 211.293015, mean_q: 229.114349
  77247/378151: episode: 430, duration: 1.500s, episode steps: 120, steps per second:  80, episode reward: 59.640, mean reward:  0.497 [ 0.136,  0.643], mean action: 14.300 [0.000, 31.000],  loss: 118.789780, mae: 210.854950, mean_q: 228.994492
  77514/378151: episode: 431, duration: 3.486s, episode steps: 267, steps per second:  77, episode reward: 98.666, mean reward:  0.370 [ 0.086,  0.391], mean action: 11.434 [0.000, 31.000],  loss: 113.701439, mae: 211.687561, mean_q: 229.470535
  77783/378151: episode: 432, duration: 3.310s, episode steps: 269, steps per second:  81, episode reward: 94.358, mean reward:  0.351 [-0.005,  0.495], mean action: 14.446 [0.000, 31.000],  loss: 98.977737, mae: 211.984116, mean_q: 229.626282
  77904/378151: episode: 433, duration: 1.485s, episode steps: 121, steps per second:  81, episode reward: 25.766, mean reward:  0.213 [-0.005,  0.535], mean action: 15.950 [0.000, 31.000],  loss: 162.265732, mae: 210.977951, mean_q: 229.118805
  78042/378151: episode: 434, duration: 1.802s, episode steps: 138, steps per second:  77, episode reward: 61.336, mean reward:  0.444 [ 0.086,  0.596], mean action: 11.667 [0.000, 31.000],  loss: 193.416473, mae: 210.488602, mean_q: 228.768570
  78157/378151: episode: 435, duration: 1.431s, episode steps: 115, steps per second:  80, episode reward: 37.126, mean reward:  0.323 [ 0.136,  0.430], mean action: 16.252 [0.000, 31.000],  loss: 94.094994, mae: 211.285965, mean_q: 229.110886
  78424/378151: episode: 436, duration: 3.317s, episode steps: 267, steps per second:  80, episode reward: 123.343, mean reward:  0.462 [ 0.086,  0.524], mean action: 14.326 [0.000, 31.000],  loss: 128.668304, mae: 210.813583, mean_q: 228.675385
  78482/378151: episode: 437, duration: 0.762s, episode steps:  58, steps per second:  76, episode reward: 19.050, mean reward:  0.328 [ 0.115,  0.409], mean action: 15.603 [0.000, 29.000],  loss: 146.891983, mae: 210.647232, mean_q: 228.473022
  78609/378151: episode: 438, duration: 1.551s, episode steps: 127, steps per second:  82, episode reward: 49.958, mean reward:  0.393 [ 0.115,  0.493], mean action: 14.638 [1.000, 31.000],  loss: 162.220215, mae: 210.359528, mean_q: 228.621811
  78677/378151: episode: 439, duration: 0.805s, episode steps:  68, steps per second:  84, episode reward: 34.516, mean reward:  0.508 [ 0.136,  0.598], mean action: 13.559 [0.000, 30.000],  loss: 110.813675, mae: 210.764008, mean_q: 228.840637
  78886/378151: episode: 440, duration: 2.645s, episode steps: 209, steps per second:  79, episode reward: 82.475, mean reward:  0.395 [-0.005,  0.554], mean action: 17.234 [0.000, 31.000],  loss: 100.278648, mae: 211.127502, mean_q: 228.925629
  79017/378151: episode: 441, duration: 1.600s, episode steps: 131, steps per second:  82, episode reward: 42.245, mean reward:  0.322 [-0.005,  0.496], mean action: 11.901 [0.000, 31.000],  loss: 108.838013, mae: 211.091507, mean_q: 229.051971
  79284/378151: episode: 442, duration: 3.557s, episode steps: 267, steps per second:  75, episode reward: 74.009, mean reward:  0.277 [-0.005,  0.400], mean action: 13.828 [0.000, 30.000],  loss: 132.251511, mae: 210.939804, mean_q: 228.841644
  79553/378151: episode: 443, duration: 3.634s, episode steps: 269, steps per second:  74, episode reward: 123.396, mean reward:  0.459 [-0.005,  0.632], mean action: 15.379 [0.000, 31.000],  loss: 128.140884, mae: 210.714127, mean_q: 228.590317
  79625/378151: episode: 444, duration: 0.987s, episode steps:  72, steps per second:  73, episode reward: 21.732, mean reward:  0.302 [ 0.115,  0.440], mean action: 12.972 [2.000, 31.000],  loss: 160.417496, mae: 210.105392, mean_q: 227.965118
  79713/378151: episode: 445, duration: 1.152s, episode steps:  88, steps per second:  76, episode reward: 32.448, mean reward:  0.369 [ 0.086,  0.560], mean action: 15.227 [0.000, 31.000],  loss: 130.400177, mae: 210.487198, mean_q: 228.517776
  79793/378151: episode: 446, duration: 0.923s, episode steps:  80, steps per second:  87, episode reward: 28.380, mean reward:  0.355 [ 0.086,  0.413], mean action: 13.325 [0.000, 30.000],  loss: 128.957123, mae: 210.323242, mean_q: 228.329056
  79957/378151: episode: 447, duration: 2.101s, episode steps: 164, steps per second:  78, episode reward: 47.508, mean reward:  0.290 [-0.005,  0.428], mean action: 14.634 [0.000, 31.000],  loss: 100.152283, mae: 210.110764, mean_q: 228.012558
  80123/378151: episode: 448, duration: 2.318s, episode steps: 166, steps per second:  72, episode reward: 88.666, mean reward:  0.534 [ 0.132,  0.707], mean action: 14.964 [0.000, 31.000],  loss: 106.143387, mae: 210.394867, mean_q: 228.376007
  80360/378151: episode: 449, duration: 2.916s, episode steps: 237, steps per second:  81, episode reward: 89.885, mean reward:  0.379 [ 0.086,  0.513], mean action: 13.755 [0.000, 31.000],  loss: 124.669472, mae: 210.816071, mean_q: 228.653137
  80399/378151: episode: 450, duration: 0.563s, episode steps:  39, steps per second:  69, episode reward: 12.170, mean reward:  0.312 [ 0.115,  0.373], mean action: 8.846 [0.000, 29.000],  loss: 160.218384, mae: 210.492920, mean_q: 229.059494
  80662/378151: episode: 451, duration: 3.189s, episode steps: 263, steps per second:  82, episode reward: 110.192, mean reward:  0.419 [-0.005,  0.609], mean action: 16.825 [0.000, 31.000],  loss: 106.564232, mae: 210.218323, mean_q: 228.295334
  80931/378151: episode: 452, duration: 3.362s, episode steps: 269, steps per second:  80, episode reward: 155.969, mean reward:  0.580 [ 0.132,  0.709], mean action: 15.762 [0.000, 31.000],  loss: 100.407684, mae: 210.603134, mean_q: 228.455399
  81136/378151: episode: 453, duration: 2.564s, episode steps: 205, steps per second:  80, episode reward: 63.464, mean reward:  0.310 [-0.005,  0.391], mean action: 18.620 [0.000, 31.000],  loss: 144.377075, mae: 210.031921, mean_q: 228.104156
  81403/378151: episode: 454, duration: 3.243s, episode steps: 267, steps per second:  82, episode reward: 110.071, mean reward:  0.412 [-0.005,  0.533], mean action: 14.996 [0.000, 30.000],  loss: 115.529343, mae: 210.684540, mean_q: 228.560135
  81670/378151: episode: 455, duration: 3.287s, episode steps: 267, steps per second:  81, episode reward: 105.316, mean reward:  0.394 [ 0.086,  0.475], mean action: 14.135 [0.000, 31.000],  loss: 119.815643, mae: 210.532516, mean_q: 228.486664
  81937/378151: episode: 456, duration: 3.367s, episode steps: 267, steps per second:  79, episode reward: 79.072, mean reward:  0.296 [-0.005,  0.364], mean action: 13.341 [0.000, 31.000],  loss: 130.347992, mae: 210.463898, mean_q: 228.429535
  82160/378151: episode: 457, duration: 2.750s, episode steps: 223, steps per second:  81, episode reward: 75.539, mean reward:  0.339 [-0.005,  0.467], mean action: 15.951 [0.000, 31.000],  loss: 99.701530, mae: 210.754730, mean_q: 228.687469
  82427/378151: episode: 458, duration: 3.362s, episode steps: 267, steps per second:  79, episode reward: 91.219, mean reward:  0.342 [-0.005,  0.415], mean action: 9.581 [0.000, 31.000],  loss: 121.440948, mae: 210.470352, mean_q: 228.393585
  82523/378151: episode: 459, duration: 1.090s, episode steps:  96, steps per second:  88, episode reward: 37.166, mean reward:  0.387 [-0.005,  0.521], mean action: 16.146 [0.000, 31.000],  loss: 104.084877, mae: 210.975021, mean_q: 229.032700
  82790/378151: episode: 460, duration: 3.384s, episode steps: 267, steps per second:  79, episode reward: 105.086, mean reward:  0.394 [-0.005,  0.569], mean action: 17.318 [0.000, 31.000],  loss: 126.250496, mae: 210.774338, mean_q: 228.842438
  82883/378151: episode: 461, duration: 1.189s, episode steps:  93, steps per second:  78, episode reward: 27.690, mean reward:  0.298 [-0.005,  0.469], mean action: 16.290 [0.000, 31.000],  loss: 84.206680, mae: 210.453232, mean_q: 228.265945
  82965/378151: episode: 462, duration: 0.949s, episode steps:  82, steps per second:  86, episode reward: 29.029, mean reward:  0.354 [ 0.132,  0.523], mean action: 16.098 [0.000, 31.000],  loss: 142.007431, mae: 210.255020, mean_q: 228.157272
  83095/378151: episode: 463, duration: 1.750s, episode steps: 130, steps per second:  74, episode reward: 49.808, mean reward:  0.383 [ 0.086,  0.436], mean action: 16.038 [0.000, 31.000],  loss: 125.850571, mae: 210.014923, mean_q: 228.163589
  83364/378151: episode: 464, duration: 3.400s, episode steps: 269, steps per second:  79, episode reward: 78.179, mean reward:  0.291 [-0.005,  0.486], mean action: 14.892 [0.000, 31.000],  loss: 108.075081, mae: 210.430389, mean_q: 228.289368
  83509/378151: episode: 465, duration: 1.847s, episode steps: 145, steps per second:  79, episode reward: 56.151, mean reward:  0.387 [ 0.086,  0.514], mean action: 16.028 [1.000, 31.000],  loss: 115.439766, mae: 210.357574, mean_q: 228.399460
  83648/378151: episode: 466, duration: 1.956s, episode steps: 139, steps per second:  71, episode reward: 53.312, mean reward:  0.384 [-0.005,  0.525], mean action: 14.942 [0.000, 31.000],  loss: 156.924088, mae: 210.185791, mean_q: 228.149246
