Training for 378151 steps ...
    269/378151: episode: 1, duration: 0.699s, episode steps: 269, steps per second: 385, episode reward: 60.485, mean reward:  0.225 [-0.005,  0.396], mean action: 15.472 [0.000, 31.000],  loss: --, mae: --, mean_q: --
  35949/378151: episode: 229, duration: 1.314s, episode steps: 117, steps per second:  89, episode reward: 63.711, mean reward:  0.545 [ 0.115,  0.699], mean action: 16.128 [0.000, 31.000],  loss: 71.060043, mae: 181.437546, mean_q: 195.174469
  36216/378151: episode: 230, duration: 2.985s, episode steps: 267, steps per second:  89, episode reward: 83.661, mean reward:  0.313 [-0.005,  0.356], mean action: 14.539 [0.000, 29.000],  loss: 77.755241, mae: 182.272064, mean_q: 196.315384
  36483/378151: episode: 231, duration: 2.920s, episode steps: 267, steps per second:  91, episode reward: 136.783, mean reward:  0.512 [ 0.016,  0.610], mean action: 17.742 [0.000, 31.000],  loss: 75.531288, mae: 183.672455, mean_q: 197.698090
  36752/378151: episode: 232, duration: 2.996s, episode steps: 269, steps per second:  90, episode reward: 143.793, mean reward:  0.535 [ 0.086,  0.642], mean action: 15.004 [0.000, 31.000],  loss: 78.506721, mae: 184.714310, mean_q: 198.799286
  37019/378151: episode: 233, duration: 2.923s, episode steps: 267, steps per second:  91, episode reward: 86.053, mean reward:  0.322 [-0.005,  0.564], mean action: 16.330 [0.000, 31.000],  loss: 83.212288, mae: 185.291595, mean_q: 199.301727
  37248/378151: episode: 234, duration: 2.521s, episode steps: 229, steps per second:  91, episode reward: 77.958, mean reward:  0.340 [ 0.016,  0.392], mean action: 13.891 [0.000, 31.000],  loss: 76.399887, mae: 185.902802, mean_q: 199.993378
  37313/378151: episode: 235, duration: 0.761s, episode steps:  65, steps per second:  85, episode reward: 21.548, mean reward:  0.332 [ 0.132,  0.407], mean action: 17.692 [2.000, 30.000],  loss: 109.692902, mae: 186.195068, mean_q: 200.204239
  37375/378151: episode: 236, duration: 0.728s, episode steps:  62, steps per second:  85, episode reward: 21.211, mean reward:  0.342 [-0.005,  0.496], mean action: 16.419 [0.000, 31.000],  loss: 95.590187, mae: 185.930664, mean_q: 200.167648
  37642/378151: episode: 237, duration: 2.892s, episode steps: 267, steps per second:  92, episode reward: 116.153, mean reward:  0.435 [-0.005,  0.614], mean action: 15.236 [0.000, 31.000],  loss: 86.985100, mae: 186.220505, mean_q: 200.603546
  37815/378151: episode: 238, duration: 1.967s, episode steps: 173, steps per second:  88, episode reward: 73.318, mean reward:  0.424 [-0.005,  0.569], mean action: 17.983 [0.000, 31.000],  loss: 86.314598, mae: 187.367661, mean_q: 201.317551
  38085/378151: episode: 239, duration: 2.927s, episode steps: 270, steps per second:  92, episode reward: 86.452, mean reward:  0.320 [-0.005,  0.433], mean action: 12.770 [0.000, 31.000],  loss: 92.849876, mae: 187.787399, mean_q: 202.100189
  38354/378151: episode: 240, duration: 3.043s, episode steps: 269, steps per second:  88, episode reward: 124.055, mean reward:  0.461 [ 0.132,  0.665], mean action: 13.758 [0.000, 31.000],  loss: 84.343864, mae: 188.238235, mean_q: 202.624207
  38624/378151: episode: 241, duration: 2.933s, episode steps: 270, steps per second:  92, episode reward: 104.770, mean reward:  0.388 [-0.005,  0.504], mean action: 14.037 [0.000, 31.000],  loss: 97.556152, mae: 188.741364, mean_q: 203.002716
  38803/378151: episode: 242, duration: 2.007s, episode steps: 179, steps per second:  89, episode reward: 67.204, mean reward:  0.375 [ 0.115,  0.441], mean action: 14.061 [0.000, 31.000],  loss: 104.916550, mae: 189.209610, mean_q: 203.370956
  39070/378151: episode: 243, duration: 2.919s, episode steps: 267, steps per second:  91, episode reward: 80.132, mean reward:  0.300 [-0.005,  0.436], mean action: 14.011 [0.000, 31.000],  loss: 113.337242, mae: 188.464203, mean_q: 203.013641
  39340/378151: episode: 244, duration: 3.042s, episode steps: 270, steps per second:  89, episode reward: 84.931, mean reward:  0.315 [-0.005,  0.538], mean action: 16.841 [0.000, 31.000],  loss: 103.809288, mae: 188.307007, mean_q: 203.039673
  39609/378151: episode: 245, duration: 2.948s, episode steps: 269, steps per second:  91, episode reward: 105.431, mean reward:  0.392 [-0.005,  0.585], mean action: 15.862 [0.000, 31.000],  loss: 102.364052, mae: 188.077789, mean_q: 202.573090
  39822/378151: episode: 246, duration: 2.367s, episode steps: 213, steps per second:  90, episode reward: 91.710, mean reward:  0.431 [ 0.115,  0.598], mean action: 16.610 [0.000, 31.000],  loss: 72.163094, mae: 189.499466, mean_q: 203.943481
  39998/378151: episode: 247, duration: 2.016s, episode steps: 176, steps per second:  87, episode reward: 88.111, mean reward:  0.501 [ 0.086,  0.651], mean action: 13.091 [0.000, 31.000],  loss: 89.509590, mae: 189.899231, mean_q: 204.567337
  40096/378151: episode: 248, duration: 1.103s, episode steps:  98, steps per second:  89, episode reward: 40.035, mean reward:  0.409 [ 0.132,  0.468], mean action: 18.388 [0.000, 31.000],  loss: 103.373734, mae: 190.010162, mean_q: 204.677231
  40366/378151: episode: 249, duration: 2.941s, episode steps: 270, steps per second:  92, episode reward: 116.545, mean reward:  0.432 [ 0.136,  0.641], mean action: 12.956 [0.000, 31.000],  loss: 99.858482, mae: 190.310257, mean_q: 204.829056
  40636/378151: episode: 250, duration: 3.057s, episode steps: 270, steps per second:  88, episode reward: 140.560, mean reward:  0.521 [-0.005,  0.654], mean action: 14.585 [0.000, 31.000],  loss: 97.965843, mae: 190.755417, mean_q: 205.403366
  40849/378151: episode: 251, duration: 2.369s, episode steps: 213, steps per second:  90, episode reward: 91.946, mean reward:  0.432 [ 0.086,  0.528], mean action: 16.117 [0.000, 31.000],  loss: 119.126762, mae: 190.663116, mean_q: 205.418182
  41116/378151: episode: 252, duration: 2.936s, episode steps: 267, steps per second:  91, episode reward: 108.087, mean reward:  0.405 [ 0.086,  0.452], mean action: 12.790 [0.000, 31.000],  loss: 109.130211, mae: 190.527267, mean_q: 205.340118
  41359/378151: episode: 253, duration: 2.700s, episode steps: 243, steps per second:  90, episode reward: 106.458, mean reward:  0.438 [ 0.115,  0.604], mean action: 13.708 [0.000, 30.000],  loss: 87.085915, mae: 191.589127, mean_q: 206.368500
  41537/378151: episode: 254, duration: 2.024s, episode steps: 178, steps per second:  88, episode reward: 72.055, mean reward:  0.405 [-0.005,  0.529], mean action: 14.000 [0.000, 31.000],  loss: 92.257744, mae: 192.378723, mean_q: 207.041214
  41703/378151: episode: 255, duration: 1.893s, episode steps: 166, steps per second:  88, episode reward: 81.446, mean reward:  0.491 [-0.005,  0.600], mean action: 15.223 [0.000, 31.000],  loss: 100.161560, mae: 192.891479, mean_q: 207.627335
  41970/378151: episode: 256, duration: 2.958s, episode steps: 267, steps per second:  90, episode reward: 61.742, mean reward:  0.231 [-0.005,  0.417], mean action: 14.536 [0.000, 31.000],  loss: 86.124207, mae: 193.460571, mean_q: 208.352234
  42237/378151: episode: 257, duration: 2.943s, episode steps: 267, steps per second:  91, episode reward: 93.321, mean reward:  0.350 [ 0.115,  0.442], mean action: 14.723 [0.000, 31.000],  loss: 97.472984, mae: 194.156158, mean_q: 208.919983
  42293/378151: episode: 258, duration: 0.669s, episode steps:  56, steps per second:  84, episode reward: 17.073, mean reward:  0.305 [ 0.115,  0.348], mean action: 16.000 [1.000, 31.000],  loss: 72.468498, mae: 194.719040, mean_q: 209.624496
  42560/378151: episode: 259, duration: 2.919s, episode steps: 267, steps per second:  91, episode reward: 117.960, mean reward:  0.442 [-0.005,  0.496], mean action: 6.566 [0.000, 31.000],  loss: 100.525703, mae: 194.593185, mean_q: 209.914093
  42827/378151: episode: 260, duration: 3.013s, episode steps: 267, steps per second:  89, episode reward: 88.479, mean reward:  0.331 [ 0.115,  0.415], mean action: 12.483 [0.000, 31.000],  loss: 109.892136, mae: 194.791763, mean_q: 210.366959
  42950/378151: episode: 261, duration: 1.357s, episode steps: 123, steps per second:  91, episode reward: 65.941, mean reward:  0.536 [ 0.132,  0.655], mean action: 14.927 [0.000, 31.000],  loss: 73.941086, mae: 196.322266, mean_q: 211.551636
  43215/378151: episode: 262, duration: 2.938s, episode steps: 265, steps per second:  90, episode reward: 123.291, mean reward:  0.465 [ 0.132,  0.587], mean action: 17.717 [0.000, 31.000],  loss: 78.484436, mae: 197.034225, mean_q: 212.112564
  43482/378151: episode: 263, duration: 3.007s, episode steps: 267, steps per second:  89, episode reward: 90.182, mean reward:  0.338 [-0.005,  0.398], mean action: 14.798 [0.000, 31.000],  loss: 86.716431, mae: 197.622299, mean_q: 212.908600
  43751/378151: episode: 264, duration: 2.995s, episode steps: 269, steps per second:  90, episode reward: 67.513, mean reward:  0.251 [-0.005,  0.328], mean action: 12.788 [0.000, 31.000],  loss: 101.413559, mae: 197.931915, mean_q: 213.188309
  43848/378151: episode: 265, duration: 1.089s, episode steps:  97, steps per second:  89, episode reward: 33.944, mean reward:  0.350 [-0.005,  0.504], mean action: 17.948 [0.000, 31.000],  loss: 90.215347, mae: 198.144272, mean_q: 213.667068
  44032/378151: episode: 266, duration: 2.085s, episode steps: 184, steps per second:  88, episode reward: 56.125, mean reward:  0.305 [-0.005,  0.516], mean action: 16.804 [0.000, 31.000],  loss: 102.018013, mae: 198.323639, mean_q: 213.529449
  44203/378151: episode: 267, duration: 1.862s, episode steps: 171, steps per second:  92, episode reward: 54.093, mean reward:  0.316 [-0.005,  0.493], mean action: 13.070 [0.000, 31.000],  loss: 98.880669, mae: 198.712769, mean_q: 214.040863
  44470/378151: episode: 268, duration: 2.990s, episode steps: 267, steps per second:  89, episode reward: 88.872, mean reward:  0.333 [-0.005,  0.513], mean action: 14.037 [0.000, 31.000],  loss: 77.953270, mae: 199.655563, mean_q: 214.785278
  44513/378151: episode: 269, duration: 0.462s, episode steps:  43, steps per second:  93, episode reward: 16.361, mean reward:  0.380 [ 0.115,  0.492], mean action: 18.674 [6.000, 31.000],  loss: 86.214432, mae: 199.944977, mean_q: 215.255478
  44602/378151: episode: 270, duration: 1.024s, episode steps:  89, steps per second:  87, episode reward: 34.583, mean reward:  0.389 [ 0.132,  0.475], mean action: 14.910 [0.000, 31.000],  loss: 63.090710, mae: 200.574905, mean_q: 215.504517
  44869/378151: episode: 271, duration: 2.966s, episode steps: 267, steps per second:  90, episode reward: 88.925, mean reward:  0.333 [ 0.132,  0.338], mean action: 21.629 [0.000, 30.000],  loss: 114.453087, mae: 200.099304, mean_q: 215.460388
  45136/378151: episode: 272, duration: 3.018s, episode steps: 267, steps per second:  88, episode reward: 89.375, mean reward:  0.335 [-0.005,  0.442], mean action: 11.386 [0.000, 31.000],  loss: 108.847565, mae: 200.385422, mean_q: 215.984268
  45271/378151: episode: 273, duration: 1.489s, episode steps: 135, steps per second:  91, episode reward: 55.575, mean reward:  0.412 [ 0.115,  0.575], mean action: 16.452 [0.000, 31.000],  loss: 122.700203, mae: 200.368729, mean_q: 216.258270
  45538/378151: episode: 274, duration: 2.971s, episode steps: 267, steps per second:  90, episode reward: 85.411, mean reward:  0.320 [-0.005,  0.481], mean action: 17.131 [0.000, 31.000],  loss: 101.107613, mae: 201.393112, mean_q: 216.975311
  45606/378151: episode: 275, duration: 0.800s, episode steps:  68, steps per second:  85, episode reward: 30.237, mean reward:  0.445 [ 0.086,  0.575], mean action: 14.059 [0.000, 31.000],  loss: 93.795685, mae: 201.244553, mean_q: 216.864456
  45876/378151: episode: 276, duration: 2.983s, episode steps: 270, steps per second:  91, episode reward: 148.638, mean reward:  0.551 [ 0.115,  0.634], mean action: 11.781 [0.000, 31.000],  loss: 90.065987, mae: 201.618454, mean_q: 217.328552
  46146/378151: episode: 277, duration: 3.059s, episode steps: 270, steps per second:  88, episode reward: 94.149, mean reward:  0.349 [-0.005,  0.437], mean action: 8.781 [0.000, 30.000],  loss: 112.294907, mae: 202.357117, mean_q: 218.239182
  46266/378151: episode: 278, duration: 1.364s, episode steps: 120, steps per second:  88, episode reward: 35.008, mean reward:  0.292 [-0.005,  0.389], mean action: 15.058 [1.000, 31.000],  loss: 86.215698, mae: 202.656647, mean_q: 218.354462
  46536/378151: episode: 279, duration: 3.002s, episode steps: 270, steps per second:  90, episode reward: 70.143, mean reward:  0.260 [-0.005,  0.469], mean action: 14.659 [0.000, 31.000],  loss: 123.484985, mae: 202.638077, mean_q: 218.421448
  46731/378151: episode: 280, duration: 2.225s, episode steps: 195, steps per second:  88, episode reward: 92.046, mean reward:  0.472 [ 0.086,  0.587], mean action: 14.492 [0.000, 31.000],  loss: 119.819084, mae: 203.089951, mean_q: 218.891708
  46853/378151: episode: 281, duration: 1.372s, episode steps: 122, steps per second:  89, episode reward: 52.123, mean reward:  0.427 [ 0.115,  0.509], mean action: 12.721 [0.000, 31.000],  loss: 79.926826, mae: 203.468887, mean_q: 219.214722
  46929/378151: episode: 282, duration: 0.887s, episode steps:  76, steps per second:  86, episode reward: 33.797, mean reward:  0.445 [ 0.115,  0.530], mean action: 15.316 [0.000, 31.000],  loss: 115.345680, mae: 203.529907, mean_q: 219.317871
  47015/378151: episode: 283, duration: 0.989s, episode steps:  86, steps per second:  87, episode reward: 33.980, mean reward:  0.395 [ 0.132,  0.492], mean action: 18.593 [0.000, 31.000],  loss: 120.805504, mae: 203.022552, mean_q: 219.133499
  47282/378151: episode: 284, duration: 3.000s, episode steps: 267, steps per second:  89, episode reward: 56.015, mean reward:  0.210 [-0.005,  0.396], mean action: 16.551 [0.000, 31.000],  loss: 99.297112, mae: 203.181122, mean_q: 219.090012
  47551/378151: episode: 285, duration: 3.059s, episode steps: 269, steps per second:  88, episode reward: 124.886, mean reward:  0.464 [-0.005,  0.706], mean action: 15.658 [0.000, 31.000],  loss: 122.018471, mae: 203.700287, mean_q: 219.654099
  47651/378151: episode: 286, duration: 1.145s, episode steps: 100, steps per second:  87, episode reward: 31.705, mean reward:  0.317 [ 0.086,  0.418], mean action: 12.810 [0.000, 30.000],  loss: 117.966217, mae: 203.765915, mean_q: 219.957336
  47728/378151: episode: 287, duration: 0.808s, episode steps:  77, steps per second:  95, episode reward: 39.073, mean reward:  0.507 [ 0.110,  0.660], mean action: 15.714 [0.000, 30.000],  loss: 35.931366, mae: 205.246155, mean_q: 221.041245
  47822/378151: episode: 288, duration: 1.065s, episode steps:  94, steps per second:  88, episode reward: 22.276, mean reward:  0.237 [-0.005,  0.334], mean action: 16.553 [0.000, 31.000],  loss: 78.472389, mae: 205.055939, mean_q: 220.595184
  47944/378151: episode: 289, duration: 1.371s, episode steps: 122, steps per second:  89, episode reward: 46.810, mean reward:  0.384 [ 0.136,  0.511], mean action: 13.934 [0.000, 31.000],  loss: 143.188141, mae: 204.571579, mean_q: 220.558868
  47989/378151: episode: 290, duration: 0.570s, episode steps:  45, steps per second:  79, episode reward: 17.611, mean reward:  0.391 [ 0.136,  0.482], mean action: 15.511 [1.000, 31.000],  loss: 138.176498, mae: 204.334137, mean_q: 220.687698
  48026/378151: episode: 291, duration: 0.407s, episode steps:  37, steps per second:  91, episode reward:  8.553, mean reward:  0.231 [ 0.086,  0.315], mean action: 15.297 [0.000, 30.000],  loss: 72.609367, mae: 205.262894, mean_q: 221.530823
  48179/378151: episode: 292, duration: 1.774s, episode steps: 153, steps per second:  86, episode reward: 61.935, mean reward:  0.405 [ 0.086,  0.498], mean action: 15.196 [0.000, 31.000],  loss: 137.927612, mae: 204.748901, mean_q: 220.939804
  48449/378151: episode: 293, duration: 3.017s, episode steps: 270, steps per second:  89, episode reward: 102.494, mean reward:  0.380 [-0.005,  0.488], mean action: 17.837 [0.000, 31.000],  loss: 90.466972, mae: 205.454926, mean_q: 221.425903
  48718/378151: episode: 294, duration: 3.013s, episode steps: 269, steps per second:  89, episode reward: 91.164, mean reward:  0.339 [ 0.132,  0.421], mean action: 13.219 [0.000, 31.000],  loss: 125.254890, mae: 205.806000, mean_q: 221.739136
  48985/378151: episode: 295, duration: 3.018s, episode steps: 267, steps per second:  88, episode reward: 66.990, mean reward:  0.251 [-0.005,  0.455], mean action: 14.592 [0.000, 31.000],  loss: 121.426430, mae: 205.820023, mean_q: 221.683289
  49043/378151: episode: 296, duration: 0.624s, episode steps:  58, steps per second:  93, episode reward: 15.216, mean reward:  0.262 [ 0.086,  0.366], mean action: 14.362 [3.000, 31.000],  loss: 141.266083, mae: 204.942825, mean_q: 221.242462
  49137/378151: episode: 297, duration: 1.053s, episode steps:  94, steps per second:  89, episode reward: 38.404, mean reward:  0.409 [ 0.115,  0.603], mean action: 14.670 [0.000, 31.000],  loss: 94.341499, mae: 205.353928, mean_q: 221.488297
  49237/378151: episode: 298, duration: 1.125s, episode steps: 100, steps per second:  89, episode reward: 33.536, mean reward:  0.335 [-0.005,  0.536], mean action: 15.350 [0.000, 31.000],  loss: 143.200485, mae: 204.936096, mean_q: 221.070160
  49423/378151: episode: 299, duration: 2.125s, episode steps: 186, steps per second:  88, episode reward: 90.409, mean reward:  0.486 [ 0.115,  0.648], mean action: 14.844 [0.000, 31.000],  loss: 87.401619, mae: 205.679062, mean_q: 221.761627
  49677/378151: episode: 300, duration: 2.850s, episode steps: 254, steps per second:  89, episode reward: 111.421, mean reward:  0.439 [ 0.136,  0.616], mean action: 17.028 [0.000, 31.000],  loss: 129.334442, mae: 205.472870, mean_q: 221.993790
  49752/378151: episode: 301, duration: 0.865s, episode steps:  75, steps per second:  87, episode reward: 24.008, mean reward:  0.320 [-0.005,  0.415], mean action: 14.840 [0.000, 31.000],  loss: 103.503708, mae: 205.824203, mean_q: 222.043625
  49899/378151: episode: 302, duration: 1.662s, episode steps: 147, steps per second:  88, episode reward: 39.428, mean reward:  0.268 [ 0.072,  0.399], mean action: 13.095 [0.000, 31.000],  loss: 139.737381, mae: 205.752731, mean_q: 222.288315
  50166/378151: episode: 303, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 92.868, mean reward:  0.348 [ 0.115,  0.358], mean action: 8.659 [1.000, 31.000],  loss: 85.075333, mae: 207.149994, mean_q: 223.164825
  50436/378151: episode: 304, duration: 3.047s, episode steps: 270, steps per second:  89, episode reward: 85.533, mean reward:  0.317 [-0.005,  0.524], mean action: 14.156 [0.000, 31.000],  loss: 106.621849, mae: 207.681442, mean_q: 223.827408
  50703/378151: episode: 305, duration: 3.077s, episode steps: 267, steps per second:  87, episode reward: 91.919, mean reward:  0.344 [ 0.016,  0.383], mean action: 13.543 [0.000, 31.000],  loss: 107.631119, mae: 207.700729, mean_q: 224.077728
  50972/378151: episode: 306, duration: 3.003s, episode steps: 269, steps per second:  90, episode reward: 123.924, mean reward:  0.461 [ 0.115,  0.656], mean action: 14.855 [0.000, 31.000],  loss: 113.413483, mae: 207.864685, mean_q: 224.653290
  51122/378151: episode: 307, duration: 1.754s, episode steps: 150, steps per second:  85, episode reward: 44.614, mean reward:  0.297 [-0.005,  0.448], mean action: 13.847 [0.000, 31.000],  loss: 117.832054, mae: 208.258774, mean_q: 224.808823
  51392/378151: episode: 308, duration: 3.052s, episode steps: 270, steps per second:  88, episode reward: 109.704, mean reward:  0.406 [ 0.115,  0.433], mean action: 16.604 [0.000, 31.000],  loss: 111.835808, mae: 208.289200, mean_q: 224.717880
  51661/378151: episode: 309, duration: 3.026s, episode steps: 269, steps per second:  89, episode reward: 115.430, mean reward:  0.429 [ 0.086,  0.481], mean action: 18.725 [0.000, 30.000],  loss: 114.560875, mae: 208.371017, mean_q: 225.054840
  51850/378151: episode: 310, duration: 2.150s, episode steps: 189, steps per second:  88, episode reward: 57.320, mean reward:  0.303 [-0.005,  0.543], mean action: 17.259 [0.000, 31.000],  loss: 95.274719, mae: 209.196594, mean_q: 225.825958
  51983/378151: episode: 311, duration: 1.496s, episode steps: 133, steps per second:  89, episode reward: 52.502, mean reward:  0.395 [ 0.115,  0.522], mean action: 17.038 [0.000, 31.000],  loss: 131.971054, mae: 209.275513, mean_q: 225.989441
  52154/378151: episode: 312, duration: 1.996s, episode steps: 171, steps per second:  86, episode reward: 71.698, mean reward:  0.419 [-0.005,  0.535], mean action: 15.982 [0.000, 31.000],  loss: 146.169220, mae: 208.880890, mean_q: 225.712219
  52300/378151: episode: 313, duration: 1.629s, episode steps: 146, steps per second:  90, episode reward: 35.008, mean reward:  0.240 [-0.005,  0.410], mean action: 14.432 [0.000, 31.000],  loss: 108.700363, mae: 209.436356, mean_q: 226.403900
  52567/378151: episode: 314, duration: 3.071s, episode steps: 267, steps per second:  87, episode reward: 66.323, mean reward:  0.248 [-0.005,  0.329], mean action: 15.689 [0.000, 31.000],  loss: 120.815071, mae: 209.942093, mean_q: 226.440887
  52732/378151: episode: 315, duration: 1.809s, episode steps: 165, steps per second:  91, episode reward: 75.159, mean reward:  0.456 [ 0.086,  0.569], mean action: 14.200 [0.000, 30.000],  loss: 108.352577, mae: 210.442093, mean_q: 227.165298
  53001/378151: episode: 316, duration: 3.128s, episode steps: 269, steps per second:  86, episode reward: 111.914, mean reward:  0.416 [ 0.132,  0.496], mean action: 12.138 [0.000, 31.000],  loss: 103.490723, mae: 210.634583, mean_q: 227.291733
  53128/378151: episode: 317, duration: 1.411s, episode steps: 127, steps per second:  90, episode reward: 46.236, mean reward:  0.364 [-0.005,  0.493], mean action: 15.346 [0.000, 31.000],  loss: 144.936203, mae: 211.084320, mean_q: 227.597260
  53250/378151: episode: 318, duration: 1.399s, episode steps: 122, steps per second:  87, episode reward: 57.158, mean reward:  0.469 [ 0.115,  0.565], mean action: 14.631 [0.000, 31.000],  loss: 114.183746, mae: 211.331726, mean_q: 228.152420
  53386/378151: episode: 319, duration: 1.601s, episode steps: 136, steps per second:  85, episode reward: 44.623, mean reward:  0.328 [-0.005,  0.450], mean action: 14.221 [0.000, 31.000],  loss: 146.963699, mae: 210.372330, mean_q: 227.140564
  53469/378151: episode: 320, duration: 0.881s, episode steps:  83, steps per second:  94, episode reward: 33.341, mean reward:  0.402 [-0.005,  0.555], mean action: 13.940 [0.000, 31.000],  loss: 138.921188, mae: 210.552505, mean_q: 227.625519
  53616/378151: episode: 321, duration: 1.717s, episode steps: 147, steps per second:  86, episode reward: 37.277, mean reward:  0.254 [ 0.132,  0.351], mean action: 13.673 [0.000, 30.000],  loss: 154.337433, mae: 210.013336, mean_q: 227.008392
  53883/378151: episode: 322, duration: 3.024s, episode steps: 267, steps per second:  88, episode reward: 92.422, mean reward:  0.346 [-0.005,  0.459], mean action: 17.187 [0.000, 30.000],  loss: 143.930588, mae: 210.172165, mean_q: 227.056808
  54150/378151: episode: 323, duration: 3.055s, episode steps: 267, steps per second:  87, episode reward: 70.185, mean reward:  0.263 [-0.005,  0.427], mean action: 15.835 [0.000, 31.000],  loss: 130.919952, mae: 210.589142, mean_q: 227.190323
  54420/378151: episode: 324, duration: 3.055s, episode steps: 270, steps per second:  88, episode reward: 61.753, mean reward:  0.229 [-0.005,  0.456], mean action: 15.900 [0.000, 31.000],  loss: 111.674858, mae: 210.973877, mean_q: 227.778061
  54633/378151: episode: 325, duration: 2.456s, episode steps: 213, steps per second:  87, episode reward: 96.485, mean reward:  0.453 [ 0.132,  0.575], mean action: 15.174 [0.000, 31.000],  loss: 156.227997, mae: 210.493256, mean_q: 227.463196
  54903/378151: episode: 326, duration: 3.133s, episode steps: 270, steps per second:  86, episode reward: 126.187, mean reward:  0.467 [ 0.115,  0.514], mean action: 15.611 [0.000, 31.000],  loss: 89.832710, mae: 211.490219, mean_q: 228.376968
  55118/378151: episode: 327, duration: 2.365s, episode steps: 215, steps per second:  91, episode reward: 73.269, mean reward:  0.341 [-0.005,  0.453], mean action: 14.888 [0.000, 31.000],  loss: 97.065277, mae: 212.317627, mean_q: 229.038849
  55314/378151: episode: 328, duration: 2.221s, episode steps: 196, steps per second:  88, episode reward: 67.053, mean reward:  0.342 [ 0.115,  0.492], mean action: 16.750 [0.000, 31.000],  loss: 111.651001, mae: 212.874985, mean_q: 229.768250
  55358/378151: episode: 329, duration: 0.551s, episode steps:  44, steps per second:  80, episode reward: 15.428, mean reward:  0.351 [ 0.086,  0.405], mean action: 14.182 [0.000, 31.000],  loss: 63.952354, mae: 213.923492, mean_q: 230.712097
  55625/378151: episode: 330, duration: 3.024s, episode steps: 267, steps per second:  88, episode reward: 109.312, mean reward:  0.409 [ 0.132,  0.442], mean action: 14.551 [0.000, 31.000],  loss: 126.067505, mae: 213.410629, mean_q: 230.516296
  55781/378151: episode: 331, duration: 1.799s, episode steps: 156, steps per second:  87, episode reward: 52.294, mean reward:  0.335 [-0.005,  0.448], mean action: 18.064 [0.000, 31.000],  loss: 110.429359, mae: 214.020340, mean_q: 231.178986
  56048/378151: episode: 332, duration: 3.005s, episode steps: 267, steps per second:  89, episode reward: 95.504, mean reward:  0.358 [ 0.086,  0.448], mean action: 14.206 [1.000, 31.000],  loss: 133.953247, mae: 213.677002, mean_q: 230.865814
  56315/378151: episode: 333, duration: 2.971s, episode steps: 267, steps per second:  90, episode reward: 100.451, mean reward:  0.376 [ 0.132,  0.407], mean action: 14.584 [0.000, 31.000],  loss: 100.308449, mae: 214.691833, mean_q: 231.801376
  56585/378151: episode: 334, duration: 3.114s, episode steps: 270, steps per second:  87, episode reward: 132.717, mean reward:  0.492 [ 0.086,  0.576], mean action: 12.778 [0.000, 31.000],  loss: 137.200577, mae: 214.579910, mean_q: 231.656555
  56733/378151: episode: 335, duration: 1.653s, episode steps: 148, steps per second:  90, episode reward: 57.005, mean reward:  0.385 [-0.005,  0.596], mean action: 15.432 [0.000, 31.000],  loss: 139.923630, mae: 214.742325, mean_q: 232.038376
  56800/378151: episode: 336, duration: 0.810s, episode steps:  67, steps per second:  83, episode reward: 23.639, mean reward:  0.353 [ 0.132,  0.425], mean action: 16.955 [1.000, 31.000],  loss: 129.215042, mae: 215.158463, mean_q: 232.607422
  56955/378151: episode: 337, duration: 1.777s, episode steps: 155, steps per second:  87, episode reward: 41.859, mean reward:  0.270 [-0.005,  0.414], mean action: 16.065 [0.000, 31.000],  loss: 122.164337, mae: 215.232513, mean_q: 232.177719
  57120/378151: episode: 338, duration: 1.930s, episode steps: 165, steps per second:  85, episode reward: 64.940, mean reward:  0.394 [ 0.086,  0.574], mean action: 13.715 [0.000, 31.000],  loss: 102.543747, mae: 214.830368, mean_q: 231.943130
  57389/378151: episode: 339, duration: 3.040s, episode steps: 269, steps per second:  88, episode reward: 109.964, mean reward:  0.409 [ 0.086,  0.528], mean action: 15.264 [0.000, 30.000],  loss: 118.154366, mae: 214.517075, mean_q: 231.903290
  57618/378151: episode: 340, duration: 2.604s, episode steps: 229, steps per second:  88, episode reward: 71.004, mean reward:  0.310 [-0.005,  0.478], mean action: 14.607 [0.000, 31.000],  loss: 103.984138, mae: 215.323013, mean_q: 232.599091
  57820/378151: episode: 341, duration: 2.346s, episode steps: 202, steps per second:  86, episode reward: 82.475, mean reward:  0.408 [-0.005,  0.547], mean action: 14.322 [0.000, 31.000],  loss: 163.443771, mae: 214.531326, mean_q: 231.780045
  58089/378151: episode: 342, duration: 3.102s, episode steps: 269, steps per second:  87, episode reward: 118.687, mean reward:  0.441 [ 0.136,  0.557], mean action: 14.234 [0.000, 31.000],  loss: 126.214005, mae: 214.843185, mean_q: 232.299316
  58284/378151: episode: 343, duration: 2.275s, episode steps: 195, steps per second:  86, episode reward: 86.871, mean reward:  0.445 [-0.005,  0.530], mean action: 13.938 [0.000, 31.000],  loss: 109.432053, mae: 214.962463, mean_q: 232.126648
  58401/378151: episode: 344, duration: 1.335s, episode steps: 117, steps per second:  88, episode reward: 29.257, mean reward:  0.250 [-0.005,  0.453], mean action: 12.966 [0.000, 31.000],  loss: 131.921021, mae: 215.128006, mean_q: 232.301514
  58668/378151: episode: 345, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 96.140, mean reward:  0.360 [ 0.115,  0.407], mean action: 16.816 [0.000, 31.000],  loss: 116.136269, mae: 215.965530, mean_q: 233.341873
