Training for 378151 steps ...
    267/378151: episode: 1, duration: 0.871s, episode steps: 267, steps per second: 307, episode reward: 64.269, mean reward:  0.241 [-0.005,  0.384], mean action: 14.566 [0.000, 31.000],  loss: --, mae: --, mean_q: --
  32021/378151: episode: 196, duration: 3.515s, episode steps: 267, steps per second:  76, episode reward: 112.587, mean reward:  0.422 [ 0.016,  0.545], mean action: 15.352 [0.000, 31.000],  loss: 64.275299, mae: 160.207565, mean_q: 171.825439
  32290/378151: episode: 197, duration: 3.614s, episode steps: 269, steps per second:  74, episode reward: 86.081, mean reward:  0.320 [-0.005,  0.443], mean action: 15.316 [0.000, 30.000],  loss: 57.675713, mae: 161.117935, mean_q: 173.162231
  32458/378151: episode: 198, duration: 1.946s, episode steps: 168, steps per second:  86, episode reward: 54.638, mean reward:  0.325 [-0.005,  0.456], mean action: 14.095 [0.000, 31.000],  loss: 78.353477, mae: 161.710037, mean_q: 173.568085
  32727/378151: episode: 199, duration: 3.555s, episode steps: 269, steps per second:  76, episode reward: 80.793, mean reward:  0.300 [-0.005,  0.535], mean action: 13.870 [0.000, 31.000],  loss: 84.600388, mae: 162.313980, mean_q: 174.408569
  32985/378151: episode: 200, duration: 3.237s, episode steps: 258, steps per second:  80, episode reward: 96.414, mean reward:  0.374 [ 0.086,  0.475], mean action: 13.058 [0.000, 31.000],  loss: 57.836720, mae: 163.440704, mean_q: 175.544174
  33252/378151: episode: 201, duration: 3.077s, episode steps: 267, steps per second:  87, episode reward: 78.293, mean reward:  0.293 [ 0.132,  0.407], mean action: 13.783 [0.000, 31.000],  loss: 57.707077, mae: 164.731354, mean_q: 176.794159
  33333/378151: episode: 202, duration: 0.888s, episode steps:  81, steps per second:  91, episode reward: 29.345, mean reward:  0.362 [ 0.132,  0.461], mean action: 14.716 [0.000, 30.000],  loss: 75.969055, mae: 165.648987, mean_q: 177.815674
  33600/378151: episode: 203, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 82.022, mean reward:  0.307 [-0.005,  0.454], mean action: 15.169 [0.000, 31.000],  loss: 81.482544, mae: 166.034088, mean_q: 178.320847
  33867/378151: episode: 204, duration: 2.962s, episode steps: 267, steps per second:  90, episode reward: 123.254, mean reward:  0.462 [ 0.136,  0.578], mean action: 13.809 [0.000, 31.000],  loss: 63.346443, mae: 166.938293, mean_q: 179.147827
  34136/378151: episode: 205, duration: 3.054s, episode steps: 269, steps per second:  88, episode reward: 139.589, mean reward:  0.519 [ 0.086,  0.569], mean action: 17.004 [0.000, 30.000],  loss: 60.613384, mae: 168.239899, mean_q: 180.324982
  34273/378151: episode: 206, duration: 1.613s, episode steps: 137, steps per second:  85, episode reward: 50.492, mean reward:  0.369 [-0.005,  0.504], mean action: 15.226 [0.000, 31.000],  loss: 85.134598, mae: 168.764877, mean_q: 181.377670
  34356/378151: episode: 207, duration: 1.013s, episode steps:  83, steps per second:  82, episode reward: 33.810, mean reward:  0.407 [ 0.136,  0.514], mean action: 14.988 [1.000, 31.000],  loss: 79.682419, mae: 168.544785, mean_q: 181.135345
  34523/378151: episode: 208, duration: 1.969s, episode steps: 167, steps per second:  85, episode reward: 59.817, mean reward:  0.358 [-0.005,  0.551], mean action: 13.790 [0.000, 31.000],  loss: 65.233604, mae: 168.948822, mean_q: 181.259201
  34793/378151: episode: 209, duration: 3.058s, episode steps: 270, steps per second:  88, episode reward: 132.198, mean reward:  0.490 [ 0.086,  0.613], mean action: 15.411 [0.000, 31.000],  loss: 90.131638, mae: 168.822128, mean_q: 181.284775
  35060/378151: episode: 210, duration: 2.995s, episode steps: 267, steps per second:  89, episode reward: 104.484, mean reward:  0.391 [ 0.136,  0.413], mean action: 15.116 [1.000, 31.000],  loss: 76.354370, mae: 169.508133, mean_q: 182.182556
  35327/378151: episode: 211, duration: 3.147s, episode steps: 267, steps per second:  85, episode reward: 64.860, mean reward:  0.243 [-0.005,  0.357], mean action: 12.315 [0.000, 31.000],  loss: 77.244514, mae: 170.294357, mean_q: 182.848633
  35594/378151: episode: 212, duration: 3.035s, episode steps: 267, steps per second:  88, episode reward: 54.867, mean reward:  0.205 [-0.005,  0.395], mean action: 15.483 [0.000, 31.000],  loss: 94.640297, mae: 171.322235, mean_q: 184.103439
  35864/378151: episode: 213, duration: 3.150s, episode steps: 270, steps per second:  86, episode reward: 84.091, mean reward:  0.311 [ 0.086,  0.420], mean action: 15.878 [0.000, 31.000],  loss: 82.468636, mae: 172.666809, mean_q: 185.244064
  36106/378151: episode: 214, duration: 2.718s, episode steps: 242, steps per second:  89, episode reward: 95.514, mean reward:  0.395 [ 0.132,  0.554], mean action: 15.517 [0.000, 31.000],  loss: 68.427544, mae: 173.092072, mean_q: 185.667923
  36376/378151: episode: 215, duration: 3.075s, episode steps: 270, steps per second:  88, episode reward: 119.312, mean reward:  0.442 [ 0.132,  0.609], mean action: 14.348 [0.000, 31.000],  loss: 79.760635, mae: 173.609024, mean_q: 186.277405
  36629/378151: episode: 216, duration: 2.876s, episode steps: 253, steps per second:  88, episode reward: 112.748, mean reward:  0.446 [ 0.086,  0.540], mean action: 15.542 [0.000, 31.000],  loss: 67.020767, mae: 174.727524, mean_q: 187.597763
  36896/378151: episode: 217, duration: 3.003s, episode steps: 267, steps per second:  89, episode reward: 71.190, mean reward:  0.267 [-0.005,  0.403], mean action: 14.558 [0.000, 30.000],  loss: 73.318779, mae: 175.523254, mean_q: 188.262985
  37165/378151: episode: 218, duration: 3.082s, episode steps: 269, steps per second:  87, episode reward: 76.038, mean reward:  0.283 [-0.005,  0.484], mean action: 15.242 [0.000, 31.000],  loss: 86.514664, mae: 176.439346, mean_q: 189.295685
  37428/378151: episode: 219, duration: 2.974s, episode steps: 263, steps per second:  88, episode reward: 61.258, mean reward:  0.233 [-0.005,  0.375], mean action: 14.319 [0.000, 31.000],  loss: 66.182671, mae: 177.100723, mean_q: 189.902390
  37695/378151: episode: 220, duration: 3.043s, episode steps: 267, steps per second:  88, episode reward: 86.082, mean reward:  0.322 [ 0.131,  0.410], mean action: 13.423 [0.000, 29.000],  loss: 68.462196, mae: 177.413071, mean_q: 190.200836
  37964/378151: episode: 221, duration: 3.025s, episode steps: 269, steps per second:  89, episode reward: 98.812, mean reward:  0.367 [ 0.086,  0.567], mean action: 11.290 [0.000, 31.000],  loss: 73.774796, mae: 177.836685, mean_q: 190.786774
  38211/378151: episode: 222, duration: 2.775s, episode steps: 247, steps per second:  89, episode reward: 119.240, mean reward:  0.483 [ 0.136,  0.656], mean action: 15.057 [0.000, 31.000],  loss: 63.838104, mae: 178.748734, mean_q: 191.820023
  38305/378151: episode: 223, duration: 1.088s, episode steps:  94, steps per second:  86, episode reward: 28.381, mean reward:  0.302 [ 0.086,  0.461], mean action: 16.968 [0.000, 31.000],  loss: 75.199684, mae: 179.595108, mean_q: 192.792953
  38566/378151: episode: 224, duration: 3.014s, episode steps: 261, steps per second:  87, episode reward: 127.027, mean reward:  0.487 [ 0.086,  0.629], mean action: 14.375 [0.000, 31.000],  loss: 90.004402, mae: 180.263733, mean_q: 193.502838
  38644/378151: episode: 225, duration: 0.861s, episode steps:  78, steps per second:  91, episode reward: 28.939, mean reward:  0.371 [-0.005,  0.475], mean action: 13.333 [0.000, 31.000],  loss: 55.250069, mae: 181.455231, mean_q: 194.187180
  38692/378151: episode: 226, duration: 0.617s, episode steps:  48, steps per second:  78, episode reward: 17.246, mean reward:  0.359 [ 0.086,  0.457], mean action: 13.667 [0.000, 28.000],  loss: 88.682495, mae: 180.766968, mean_q: 193.727661
  38884/378151: episode: 227, duration: 2.577s, episode steps: 192, steps per second:  75, episode reward: 84.524, mean reward:  0.440 [-0.005,  0.643], mean action: 16.583 [0.000, 31.000],  loss: 64.665215, mae: 181.622742, mean_q: 194.792297
  38950/378151: episode: 228, duration: 0.791s, episode steps:  66, steps per second:  83, episode reward: 24.057, mean reward:  0.364 [-0.005,  0.510], mean action: 16.530 [0.000, 30.000],  loss: 81.452789, mae: 181.404022, mean_q: 194.643356
  38993/378151: episode: 229, duration: 0.589s, episode steps:  43, steps per second:  73, episode reward: 13.509, mean reward:  0.314 [ 0.086,  0.436], mean action: 13.442 [0.000, 29.000],  loss: 90.315208, mae: 181.804840, mean_q: 195.200714
  39122/378151: episode: 230, duration: 1.474s, episode steps: 129, steps per second:  88, episode reward: 44.559, mean reward:  0.345 [ 0.132,  0.449], mean action: 13.984 [0.000, 31.000],  loss: 52.119953, mae: 182.923065, mean_q: 196.081268
  39181/378151: episode: 231, duration: 0.631s, episode steps:  59, steps per second:  94, episode reward: 17.970, mean reward:  0.305 [-0.005,  0.369], mean action: 16.254 [1.000, 30.000],  loss: 83.132965, mae: 182.728790, mean_q: 195.974350
  39208/378151: episode: 232, duration: 0.388s, episode steps:  27, steps per second:  70, episode reward:  6.377, mean reward:  0.236 [ 0.086,  0.304], mean action: 15.778 [1.000, 30.000],  loss: 68.061531, mae: 182.186584, mean_q: 195.558197
  39288/378151: episode: 233, duration: 0.836s, episode steps:  80, steps per second:  96, episode reward: 28.957, mean reward:  0.362 [ 0.136,  0.507], mean action: 14.075 [0.000, 31.000],  loss: 93.979767, mae: 182.684555, mean_q: 196.015533
  39374/378151: episode: 234, duration: 1.004s, episode steps:  86, steps per second:  86, episode reward: 25.031, mean reward:  0.291 [-0.005,  0.389], mean action: 15.570 [1.000, 31.000],  loss: 104.818771, mae: 183.058914, mean_q: 196.457031
  39478/378151: episode: 235, duration: 1.308s, episode steps: 104, steps per second:  80, episode reward: 35.676, mean reward:  0.343 [-0.005,  0.469], mean action: 13.308 [0.000, 31.000],  loss: 68.000870, mae: 182.522354, mean_q: 195.854416
  39552/378151: episode: 236, duration: 0.862s, episode steps:  74, steps per second:  86, episode reward: 20.229, mean reward:  0.273 [-0.005,  0.320], mean action: 15.378 [2.000, 30.000],  loss: 102.055511, mae: 182.646149, mean_q: 195.947220
  39699/378151: episode: 237, duration: 1.659s, episode steps: 147, steps per second:  89, episode reward: 47.818, mean reward:  0.325 [-0.005,  0.520], mean action: 14.816 [0.000, 31.000],  loss: 83.984467, mae: 183.005447, mean_q: 196.030792
  39966/378151: episode: 238, duration: 3.231s, episode steps: 267, steps per second:  83, episode reward: 101.082, mean reward:  0.379 [ 0.086,  0.467], mean action: 14.187 [0.000, 31.000],  loss: 85.746986, mae: 183.373337, mean_q: 196.782379
  40233/378151: episode: 239, duration: 3.049s, episode steps: 267, steps per second:  88, episode reward: 65.528, mean reward:  0.245 [-0.005,  0.399], mean action: 16.551 [0.000, 31.000],  loss: 100.207062, mae: 183.904297, mean_q: 197.419418
  40502/378151: episode: 240, duration: 3.236s, episode steps: 269, steps per second:  83, episode reward: 75.213, mean reward:  0.280 [-0.005,  0.539], mean action: 14.078 [0.000, 31.000],  loss: 87.792145, mae: 184.073227, mean_q: 197.494217
  40764/378151: episode: 241, duration: 2.953s, episode steps: 262, steps per second:  89, episode reward: 103.215, mean reward:  0.394 [ 0.055,  0.569], mean action: 14.523 [0.000, 31.000],  loss: 79.816772, mae: 184.851624, mean_q: 198.343765
  41031/378151: episode: 242, duration: 2.984s, episode steps: 267, steps per second:  89, episode reward: 84.005, mean reward:  0.315 [ 0.115,  0.317], mean action: 6.431 [2.000, 26.000],  loss: 82.327408, mae: 185.558304, mean_q: 199.188766
  41160/378151: episode: 243, duration: 1.557s, episode steps: 129, steps per second:  83, episode reward: 42.932, mean reward:  0.333 [ 0.108,  0.487], mean action: 16.202 [0.000, 31.000],  loss: 78.012764, mae: 186.185852, mean_q: 200.150574
  41429/378151: episode: 244, duration: 3.022s, episode steps: 269, steps per second:  89, episode reward: 60.517, mean reward:  0.225 [-0.005,  0.443], mean action: 16.160 [0.000, 31.000],  loss: 93.182999, mae: 186.335907, mean_q: 200.388947
  41698/378151: episode: 245, duration: 3.173s, episode steps: 269, steps per second:  85, episode reward: 33.319, mean reward:  0.124 [-0.005,  0.393], mean action: 16.346 [0.000, 31.000],  loss: 79.255791, mae: 187.649490, mean_q: 201.292114
  41968/378151: episode: 246, duration: 3.098s, episode steps: 270, steps per second:  87, episode reward: 70.570, mean reward:  0.261 [-0.005,  0.449], mean action: 15.485 [0.000, 31.000],  loss: 84.014076, mae: 188.535507, mean_q: 202.362854
  42235/378151: episode: 247, duration: 3.118s, episode steps: 267, steps per second:  86, episode reward: 119.445, mean reward:  0.447 [ 0.086,  0.487], mean action: 14.629 [0.000, 30.000],  loss: 83.321808, mae: 188.781296, mean_q: 202.689926
  42344/378151: episode: 248, duration: 1.264s, episode steps: 109, steps per second:  86, episode reward: 26.757, mean reward:  0.245 [-0.005,  0.380], mean action: 14.596 [0.000, 31.000],  loss: 85.901131, mae: 189.226578, mean_q: 202.789825
  42611/378151: episode: 249, duration: 3.021s, episode steps: 267, steps per second:  88, episode reward: 92.540, mean reward:  0.347 [ 0.132,  0.469], mean action: 15.753 [0.000, 31.000],  loss: 77.495575, mae: 189.568878, mean_q: 203.273102
  42735/378151: episode: 250, duration: 1.386s, episode steps: 124, steps per second:  89, episode reward: 39.127, mean reward:  0.316 [ 0.115,  0.371], mean action: 12.024 [1.000, 31.000],  loss: 95.987900, mae: 189.571732, mean_q: 203.515320
  42898/378151: episode: 251, duration: 1.896s, episode steps: 163, steps per second:  86, episode reward: 44.224, mean reward:  0.271 [-0.005,  0.427], mean action: 17.264 [0.000, 31.000],  loss: 87.185814, mae: 189.879272, mean_q: 204.067780
  42965/378151: episode: 252, duration: 0.729s, episode steps:  67, steps per second:  92, episode reward: 25.950, mean reward:  0.387 [-0.005,  0.487], mean action: 14.836 [1.000, 31.000],  loss: 144.105789, mae: 189.597641, mean_q: 203.837524
  43005/378151: episode: 253, duration: 0.536s, episode steps:  40, steps per second:  75, episode reward: 12.642, mean reward:  0.316 [ 0.136,  0.359], mean action: 16.725 [3.000, 31.000],  loss: 79.325020, mae: 190.532257, mean_q: 204.756760
  43274/378151: episode: 254, duration: 2.949s, episode steps: 269, steps per second:  91, episode reward: 82.426, mean reward:  0.306 [-0.005,  0.500], mean action: 14.978 [0.000, 31.000],  loss: 101.302628, mae: 190.409576, mean_q: 204.684891
  43497/378151: episode: 255, duration: 2.535s, episode steps: 223, steps per second:  88, episode reward: 56.128, mean reward:  0.252 [-0.005,  0.389], mean action: 14.556 [0.000, 31.000],  loss: 102.349533, mae: 190.849701, mean_q: 204.921448
  43568/378151: episode: 256, duration: 0.844s, episode steps:  71, steps per second:  84, episode reward: 12.423, mean reward:  0.175 [-0.005,  0.323], mean action: 12.056 [1.000, 31.000],  loss: 67.287575, mae: 191.601761, mean_q: 205.784531
  43835/378151: episode: 257, duration: 3.014s, episode steps: 267, steps per second:  89, episode reward: 56.231, mean reward:  0.211 [-0.005,  0.404], mean action: 15.685 [0.000, 31.000],  loss: 110.623070, mae: 191.090729, mean_q: 205.364670
  43889/378151: episode: 258, duration: 0.681s, episode steps:  54, steps per second:  79, episode reward: 18.426, mean reward:  0.341 [-0.005,  0.435], mean action: 15.333 [1.000, 31.000],  loss: 46.160954, mae: 192.374481, mean_q: 206.452011
  43994/378151: episode: 259, duration: 1.258s, episode steps: 105, steps per second:  83, episode reward: 36.522, mean reward:  0.348 [ 0.086,  0.422], mean action: 17.400 [0.000, 31.000],  loss: 109.001770, mae: 190.998703, mean_q: 205.239563
  44039/378151: episode: 260, duration: 0.523s, episode steps:  45, steps per second:  86, episode reward: 14.666, mean reward:  0.326 [ 0.132,  0.394], mean action: 16.778 [1.000, 30.000],  loss: 37.770832, mae: 192.151352, mean_q: 206.194244
  44114/378151: episode: 261, duration: 0.895s, episode steps:  75, steps per second:  84, episode reward: 36.238, mean reward:  0.483 [ 0.086,  0.639], mean action: 14.453 [0.000, 31.000],  loss: 60.478672, mae: 192.110428, mean_q: 205.930679
  44384/378151: episode: 262, duration: 3.074s, episode steps: 270, steps per second:  88, episode reward: 128.529, mean reward:  0.476 [ 0.136,  0.656], mean action: 15.793 [0.000, 30.000],  loss: 98.240173, mae: 192.285202, mean_q: 206.310699
  44565/378151: episode: 263, duration: 2.134s, episode steps: 181, steps per second:  85, episode reward: 66.615, mean reward:  0.368 [ 0.086,  0.498], mean action: 16.718 [1.000, 31.000],  loss: 79.027473, mae: 192.725357, mean_q: 206.865768
  44607/378151: episode: 264, duration: 0.470s, episode steps:  42, steps per second:  89, episode reward:  8.499, mean reward:  0.202 [-0.005,  0.328], mean action: 14.143 [0.000, 31.000],  loss: 106.912994, mae: 193.282745, mean_q: 206.996490
  44756/378151: episode: 265, duration: 1.783s, episode steps: 149, steps per second:  84, episode reward: 84.132, mean reward:  0.565 [ 0.115,  0.792], mean action: 13.315 [0.000, 30.000],  loss: 66.008179, mae: 193.485016, mean_q: 207.766983
  45026/378151: episode: 266, duration: 3.138s, episode steps: 270, steps per second:  86, episode reward: 112.786, mean reward:  0.418 [ 0.016,  0.541], mean action: 13.370 [0.000, 31.000],  loss: 101.249275, mae: 193.453018, mean_q: 207.785812
  45204/378151: episode: 267, duration: 2.105s, episode steps: 178, steps per second:  85, episode reward: 71.659, mean reward:  0.403 [-0.005,  0.549], mean action: 17.140 [0.000, 31.000],  loss: 126.419472, mae: 193.548813, mean_q: 208.163177
  45289/378151: episode: 268, duration: 1.007s, episode steps:  85, steps per second:  84, episode reward: 28.465, mean reward:  0.335 [ 0.136,  0.423], mean action: 15.176 [1.000, 30.000],  loss: 73.406471, mae: 194.388535, mean_q: 208.897812
  45559/378151: episode: 269, duration: 3.060s, episode steps: 270, steps per second:  88, episode reward: 55.117, mean reward:  0.204 [-0.005,  0.325], mean action: 15.652 [0.000, 31.000],  loss: 110.575500, mae: 193.692596, mean_q: 208.034225
  45826/378151: episode: 270, duration: 3.106s, episode steps: 267, steps per second:  86, episode reward: 67.573, mean reward:  0.253 [-0.005,  0.294], mean action: 13.109 [0.000, 30.000],  loss: 125.095245, mae: 193.700287, mean_q: 208.255203
  46093/378151: episode: 271, duration: 3.101s, episode steps: 267, steps per second:  86, episode reward: 104.588, mean reward:  0.392 [ 0.086,  0.407], mean action: 21.472 [0.000, 30.000],  loss: 116.091423, mae: 194.209763, mean_q: 208.872894
  46358/378151: episode: 272, duration: 3.086s, episode steps: 265, steps per second:  86, episode reward: 84.608, mean reward:  0.319 [-0.005,  0.498], mean action: 13.823 [0.000, 31.000],  loss: 82.990974, mae: 194.991058, mean_q: 209.473297
  46526/378151: episode: 273, duration: 2.007s, episode steps: 168, steps per second:  84, episode reward: 48.481, mean reward:  0.289 [-0.005,  0.415], mean action: 13.827 [0.000, 31.000],  loss: 75.319016, mae: 196.310196, mean_q: 210.587845
  46619/378151: episode: 274, duration: 1.090s, episode steps:  93, steps per second:  85, episode reward: 26.460, mean reward:  0.285 [-0.005,  0.400], mean action: 16.548 [1.000, 29.000],  loss: 87.189598, mae: 196.663635, mean_q: 211.649628
  46681/378151: episode: 275, duration: 0.670s, episode steps:  62, steps per second:  93, episode reward: 22.953, mean reward:  0.370 [ 0.132,  0.500], mean action: 16.226 [2.000, 30.000],  loss: 71.600632, mae: 197.343887, mean_q: 211.892090
  46826/378151: episode: 276, duration: 1.797s, episode steps: 145, steps per second:  81, episode reward: 55.039, mean reward:  0.380 [ 0.132,  0.449], mean action: 17.097 [0.000, 31.000],  loss: 123.847626, mae: 196.726395, mean_q: 211.718826
  46920/378151: episode: 277, duration: 1.158s, episode steps:  94, steps per second:  81, episode reward: 41.178, mean reward:  0.438 [ 0.136,  0.545], mean action: 16.117 [0.000, 31.000],  loss: 103.783119, mae: 197.177567, mean_q: 212.104797
  47098/378151: episode: 278, duration: 2.029s, episode steps: 178, steps per second:  88, episode reward: 62.969, mean reward:  0.354 [-0.005,  0.475], mean action: 16.169 [0.000, 31.000],  loss: 126.995415, mae: 196.660690, mean_q: 211.399506
  47365/378151: episode: 279, duration: 3.174s, episode steps: 267, steps per second:  84, episode reward: 101.393, mean reward:  0.380 [ 0.136,  0.429], mean action: 16.307 [0.000, 31.000],  loss: 93.347649, mae: 197.193436, mean_q: 212.032272
  47438/378151: episode: 280, duration: 0.812s, episode steps:  73, steps per second:  90, episode reward: 19.213, mean reward:  0.263 [-0.005,  0.339], mean action: 18.740 [0.000, 31.000],  loss: 47.013847, mae: 198.418259, mean_q: 213.153122
  47581/378151: episode: 281, duration: 1.744s, episode steps: 143, steps per second:  82, episode reward: 49.929, mean reward:  0.349 [ 0.130,  0.496], mean action: 13.070 [0.000, 31.000],  loss: 70.526146, mae: 198.671829, mean_q: 213.362305
  47848/378151: episode: 282, duration: 3.063s, episode steps: 267, steps per second:  87, episode reward: 97.784, mean reward:  0.366 [ 0.136,  0.460], mean action: 13.408 [0.000, 31.000],  loss: 123.365784, mae: 197.487366, mean_q: 212.653748
  47922/378151: episode: 283, duration: 0.877s, episode steps:  74, steps per second:  84, episode reward: 27.492, mean reward:  0.372 [ 0.132,  0.517], mean action: 14.297 [0.000, 31.000],  loss: 55.339630, mae: 199.182892, mean_q: 214.067780
  48149/378151: episode: 284, duration: 2.623s, episode steps: 227, steps per second:  87, episode reward: 73.999, mean reward:  0.326 [-0.005,  0.462], mean action: 14.198 [0.000, 31.000],  loss: 83.569916, mae: 199.109299, mean_q: 213.999054
  48204/378151: episode: 285, duration: 0.604s, episode steps:  55, steps per second:  91, episode reward: 19.892, mean reward:  0.362 [ 0.132,  0.435], mean action: 20.691 [3.000, 31.000],  loss: 117.071739, mae: 199.258209, mean_q: 213.746216
  48252/378151: episode: 286, duration: 0.620s, episode steps:  48, steps per second:  77, episode reward: 19.141, mean reward:  0.399 [ 0.136,  0.484], mean action: 17.375 [2.000, 31.000],  loss: 90.596031, mae: 199.826050, mean_q: 214.618515
  48508/378151: episode: 287, duration: 2.881s, episode steps: 256, steps per second:  89, episode reward: 91.835, mean reward:  0.359 [ 0.018,  0.547], mean action: 15.297 [0.000, 31.000],  loss: 100.107750, mae: 199.590729, mean_q: 214.470734
  48636/378151: episode: 288, duration: 1.474s, episode steps: 128, steps per second:  87, episode reward: 33.692, mean reward:  0.263 [-0.005,  0.436], mean action: 15.383 [0.000, 31.000],  loss: 100.981583, mae: 199.549377, mean_q: 214.520035
  48905/378151: episode: 289, duration: 3.131s, episode steps: 269, steps per second:  86, episode reward: 99.093, mean reward:  0.368 [-0.005,  0.518], mean action: 14.164 [0.000, 31.000],  loss: 115.987747, mae: 199.305008, mean_q: 214.579193
  49156/378151: episode: 290, duration: 2.833s, episode steps: 251, steps per second:  89, episode reward: 81.540, mean reward:  0.325 [ 0.132,  0.408], mean action: 14.295 [0.000, 31.000],  loss: 94.859825, mae: 200.192200, mean_q: 215.313019
  49423/378151: episode: 291, duration: 3.145s, episode steps: 267, steps per second:  85, episode reward: 93.800, mean reward:  0.351 [-0.005,  0.428], mean action: 12.105 [0.000, 31.000],  loss: 94.133659, mae: 200.423370, mean_q: 215.245636
  49546/378151: episode: 292, duration: 1.438s, episode steps: 123, steps per second:  86, episode reward: 43.651, mean reward:  0.355 [ 0.086,  0.456], mean action: 14.171 [0.000, 31.000],  loss: 118.623360, mae: 200.057159, mean_q: 215.019806
  49813/378151: episode: 293, duration: 3.030s, episode steps: 267, steps per second:  88, episode reward: 83.965, mean reward:  0.314 [-0.005,  0.514], mean action: 14.154 [0.000, 31.000],  loss: 81.495178, mae: 200.532211, mean_q: 215.490952
  50082/378151: episode: 294, duration: 3.161s, episode steps: 269, steps per second:  85, episode reward: 121.363, mean reward:  0.451 [-0.005,  0.496], mean action: 19.019 [1.000, 31.000],  loss: 130.796509, mae: 200.455353, mean_q: 215.562241
  50351/378151: episode: 295, duration: 3.109s, episode steps: 269, steps per second:  87, episode reward: 50.900, mean reward:  0.189 [-0.005,  0.406], mean action: 15.822 [0.000, 31.000],  loss: 87.750999, mae: 201.028809, mean_q: 216.244598
  50621/378151: episode: 296, duration: 3.089s, episode steps: 270, steps per second:  87, episode reward: 82.328, mean reward:  0.305 [-0.005,  0.424], mean action: 14.441 [0.000, 31.000],  loss: 102.205704, mae: 201.736084, mean_q: 216.902634
  50874/378151: episode: 297, duration: 3.002s, episode steps: 253, steps per second:  84, episode reward: 104.905, mean reward:  0.415 [-0.005,  0.600], mean action: 12.237 [0.000, 31.000],  loss: 129.777115, mae: 201.663940, mean_q: 216.724289
  51143/378151: episode: 298, duration: 3.064s, episode steps: 269, steps per second:  88, episode reward: 93.773, mean reward:  0.349 [-0.005,  0.466], mean action: 16.758 [0.000, 31.000],  loss: 115.961723, mae: 201.378830, mean_q: 216.889893
  51266/378151: episode: 299, duration: 1.423s, episode steps: 123, steps per second:  86, episode reward: 41.692, mean reward:  0.339 [-0.005,  0.503], mean action: 15.285 [0.000, 31.000],  loss: 111.644386, mae: 201.542099, mean_q: 217.254822
  51533/378151: episode: 300, duration: 3.124s, episode steps: 267, steps per second:  85, episode reward: 55.581, mean reward:  0.208 [-0.005,  0.357], mean action: 15.637 [0.000, 31.000],  loss: 72.665031, mae: 202.371277, mean_q: 217.599777
  51800/378151: episode: 301, duration: 3.033s, episode steps: 267, steps per second:  88, episode reward: 109.966, mean reward:  0.412 [ 0.136,  0.462], mean action: 15.255 [0.000, 31.000],  loss: 92.502022, mae: 203.224258, mean_q: 218.533615
  51970/378151: episode: 302, duration: 2.013s, episode steps: 170, steps per second:  84, episode reward: 65.229, mean reward:  0.384 [-0.005,  0.495], mean action: 13.129 [0.000, 31.000],  loss: 136.470261, mae: 202.710663, mean_q: 218.189499
  52052/378151: episode: 303, duration: 0.971s, episode steps:  82, steps per second:  84, episode reward: 23.862, mean reward:  0.291 [-0.005,  0.404], mean action: 15.524 [2.000, 31.000],  loss: 105.233932, mae: 203.169357, mean_q: 218.466415
  52150/378151: episode: 304, duration: 1.072s, episode steps:  98, steps per second:  91, episode reward: 37.982, mean reward:  0.388 [ 0.136,  0.489], mean action: 16.510 [0.000, 31.000],  loss: 98.638992, mae: 203.836594, mean_q: 219.220428
  52417/378151: episode: 305, duration: 3.157s, episode steps: 267, steps per second:  85, episode reward: 79.795, mean reward:  0.299 [-0.005,  0.317], mean action: 5.483 [0.000, 31.000],  loss: 97.270393, mae: 203.929901, mean_q: 219.140076
  52622/378151: episode: 306, duration: 2.390s, episode steps: 205, steps per second:  86, episode reward: 53.384, mean reward:  0.260 [-0.005,  0.498], mean action: 16.966 [0.000, 31.000],  loss: 80.858658, mae: 204.341507, mean_q: 219.504532
  52688/378151: episode: 307, duration: 0.712s, episode steps:  66, steps per second:  93, episode reward: 22.600, mean reward:  0.342 [ 0.115,  0.439], mean action: 15.015 [0.000, 31.000],  loss: 86.469727, mae: 205.187653, mean_q: 220.283859
  52955/378151: episode: 308, duration: 3.205s, episode steps: 267, steps per second:  83, episode reward: 81.382, mean reward:  0.305 [ 0.136,  0.317], mean action: 9.899 [1.000, 20.000],  loss: 116.541183, mae: 204.566132, mean_q: 220.282364
  53000/378151: episode: 309, duration: 0.489s, episode steps:  45, steps per second:  92, episode reward: 19.993, mean reward:  0.444 [ 0.136,  0.548], mean action: 13.533 [1.000, 31.000],  loss: 100.555733, mae: 204.873550, mean_q: 221.245941
  53036/378151: episode: 310, duration: 0.496s, episode steps:  36, steps per second:  73, episode reward: 15.395, mean reward:  0.428 [ 0.086,  0.544], mean action: 16.278 [0.000, 31.000],  loss: 143.103867, mae: 205.336044, mean_q: 220.919189
  53165/378151: episode: 311, duration: 1.492s, episode steps: 129, steps per second:  86, episode reward: 47.220, mean reward:  0.366 [ 0.136,  0.516], mean action: 15.248 [0.000, 30.000],  loss: 112.356606, mae: 205.383911, mean_q: 220.789474
  53432/378151: episode: 312, duration: 3.118s, episode steps: 267, steps per second:  86, episode reward: 133.960, mean reward:  0.502 [ 0.136,  0.611], mean action: 13.816 [0.000, 31.000],  loss: 98.399239, mae: 205.867218, mean_q: 221.293533
